date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/30,0056,永豐金-台南,0039004100390068,50,322,-272,0.76,7,sell
12/30,0056,元大-文心,9868,321,21,300,0.84,8,buy
12/30,0056,元大-中壢,9834,70,284,-214,0.6,8,sell
12/30,0056,華南永昌,9300,272,22,250,0.7,9,buy
12/30,0056,國泰-館前,0038003800380041,92,305,-213,0.6,9,sell
12/30,0056,第一金-嘉義,003500330038004d,303,56,247,0.69,10,buy
12/30,0056,永豐金-內湖,0039004100390067,22,215,-193,0.54,10,sell
12/30,0056,元大-基隆孝二,003900380036004b,286,52,234,0.65,11,buy
12/30,0056,合庫-台中,1021,23,209,-186,0.52,11,sell
12/30,0056,凱基-永康,9278,221,6,215,0.6,12,buy
12/30,0056,合庫-鳳山,1029,4,186,-182,0.51,12,sell
12/30,0056,國票證券,7790,163,1,162,0.45,13,buy
12/30,0056,兆豐-寶成,0037003000300072,25,203,-178,0.5,13,sell
12/30,0056,臺銀,1040,254,101,153,0.43,14,buy
12/30,0056,富邦-中壢,9636,59,225,-166,0.46,14,sell
12/30,0056,元富-宜蘭,0035003900320055,163,13,150,0.42,15,buy
12/30,0056,新光-新竹,8563,10,176,-166,0.46,15,sell
12/30,0057,富邦-建國,9658,2,0,2,13.33,1,buy
12/30,0057,元大證券,9800,0,2,-2,13.33,1,sell
12/30,0057,中國信託,6160,1,0,1,6.67,2,buy
12/30,0057,永豐金證券,0039004100300030,1,2,-1,6.67,2,sell
12/30,0057,富邦-竹科,0039003600320043,1,0,1,6.67,3,buy
12/30,0057,國泰證券,8880,0,1,-1,6.67,3,sell
12/30,0057,富邦-桃園,9665,1,0,1,6.67,4,buy
12/30,0057,群益金鼎-屏東,0039003100330048,0,1,-1,6.67,4,sell
12/30,0057,國泰-館前,0038003800380041,0,0,0,0.0,5,buy
12/30,0057,兆豐-北高雄,0037003000300049,0,0,0,0.0,5,sell
12/30,0057,新光,8560,0,0,0,0.0,6,buy
12/30,0057,新光-新竹,8563,0,0,0,0.0,6,sell
12/30,0057,富邦證券,9600,4,4,0,0.0,7,buy
12/30,0057,台新-左楠,8157,0,0,0,0.0,7,sell
12/30,0057,永豐金-虎尾,0039004100390062,0,0,0,0.0,8,buy
12/30,0057,永豐金-竹科,0039004100390058,0,0,0,0.0,8,sell
12/30,0057,玉山證券,8840,0,0,0,0.0,9,buy
12/30,0057,元大-蘆洲,9857,0,0,0,0.0,9,sell
12/30,0057,國泰-松江,8883,0,0,0,0.0,10,buy
12/30,0057,永豐金-彰化,0039004100390073,0,0,0,0.0,10,sell
12/30,0057,元富-成功,003500390032006d,0,0,0,0.0,11,buy
12/30,0057,群益金鼎-建成,003900310038004c,0,0,0,0.0,11,sell
12/30,0057,玉山-大里,003800380034004a,0,0,0,0.0,12,buy
12/30,0057,元富-佳里,0035003900320077,0,0,0,0.0,12,sell
12/30,0057,富邦-岡山,9616,0,0,0,0.0,13,buy
12/30,0057,元富-虎尾,003500390032004e,0,0,0,0.0,14,buy
12/30,0057,華南永昌-高雄,9303,0,0,0,0.0,15,buy
12/30,0061,元大證券,9800,166,1,165,67.62,1,buy
12/30,0061,元大-復北,9872,2,84,-82,33.61,1,sell
12/30,0061,元大-成功,003900380039004c,13,0,13,5.33,2,buy
12/30,0061,元富-桃園,0035003900320076,0,30,-30,12.3,2,sell
12/30,0061,玉山-信義,0038003800340043,10,0,10,4.1,3,buy
12/30,0061,富邦-台中,003900360035004b,0,20,-20,8.2,3,sell
12/30,0061,華南永昌-內壢,9337,8,0,8,3.28,4,buy
12/30,0061,元大-南崁,0039003800300051,0,15,-15,6.15,4,sell
12/30,0061,富邦-板橋,9655,5,0,5,2.05,5,buy
12/30,0061,國泰-館前,0038003800380041,0,14,-14,5.74,5,sell
12/30,0061,國泰-桃園,8885,3,0,3,1.23,6,buy
12/30,0061,元大-蘆洲,9857,0,10,-10,4.1,6,sell
12/30,0061,富邦-中壢,9636,3,0,3,1.23,7,buy
12/30,0061,富邦-陽明,9604,1,8,-7,2.87,7,sell
12/30,0061,元大-南屯,9853,3,0,3,1.23,8,buy
12/30,0061,凱基-台北,9268,0,6,-6,2.46,8,sell
12/30,0061,元大-信義,003900380039006d,3,0,3,1.23,9,buy
12/30,0061,群益金鼎-中壢,0039003100380041,0,4,-4,1.64,9,sell
12/30,0061,新光,8560,3,1,2,0.82,10,buy
12/30,0061,元大-大同,0039003800390047,0,4,-4,1.64,10,sell
12/30,0061,兆豐-三民,0037003000300068,2,0,2,0.82,11,buy
12/30,0061,臺銀-金山,0031003000340044,0,3,-3,1.23,11,sell
12/30,0061,元大-文心興安,9854,2,0,2,0.82,12,buy
12/30,0061,玉山-城中,0038003800340045,0,3,-3,1.23,12,sell
12/30,0061,元大-基隆孝二,003900380036004b,2,0,2,0.82,13,buy
12/30,0061,國泰-板橋,003800380038004b,0,3,-3,1.23,13,sell
12/30,0061,永豐金-敦南,0039004100380046,2,0,2,0.82,14,buy
12/30,0061,凱基-台中,9204,0,2,-2,0.82,14,sell
12/30,0061,永豐金-台中,003900410039004c,2,0,2,0.82,15,buy
12/30,0061,凱基-五股,0039003200310047,0,2,-2,0.82,15,sell
12/30,1101,新加坡商瑞銀,1650,5518,664,4854,10.39,1,buy
12/30,1101,統一-士林,003500380035004d,3,2341,-2338,5.0,1,sell
12/30,1101,美林,1440,2653,358,2295,4.91,2,buy
12/30,1101,兆豐-新竹,0037003000300056,0,1401,-1401,3.0,2,sell
12/30,1101,美商高盛,1480,4237,2186,2051,4.39,3,buy
12/30,1101,國泰證券,8880,241,804,-563,1.2,3,sell
12/30,1101,摩根大通,8440,1766,234,1532,3.28,4,buy
12/30,1101,元大-虎尾,003900380030006c,15,549,-534,1.14,4,sell
12/30,1101,統一,5850,1445,72,1373,2.94,5,buy
12/30,1101,亞東,2180,0,454,-454,0.97,5,sell
12/30,1101,台灣摩根士丹利,1470,1570,234,1336,2.86,6,buy
12/30,1101,土銀-新竹,1035,170,586,-416,0.89,6,sell
12/30,1101,統一-內湖,0035003800350062,1119,1,1118,2.39,7,buy
12/30,1101,台新-高雄,0038003100350041,51,424,-373,0.8,7,sell
12/30,1101,群益金鼎,9100,1109,445,664,1.42,8,buy
12/30,1101,新光-台中,8561,257,602,-345,0.74,8,sell
12/30,1101,永豐金-萬盛,0039004100390032,614,19,595,1.27,9,buy
12/30,1101,凱基-竹北,9234,20,345,-325,0.7,9,sell
12/30,1101,凱基-台北,9268,3358,2828,530,1.13,10,buy
12/30,1101,富邦-彰化,0039003600350055,25,346,-321,0.69,10,sell
12/30,1101,花旗環球,1590,515,0,515,1.1,11,buy
12/30,1101,光和-高雄,0036003300380044,1,308,-307,0.66,11,sell
12/30,1101,永豐金證券,0039004100300030,629,166,463,0.99,12,buy
12/30,1101,國泰-高雄,8881,103,390,-287,0.61,12,sell
12/30,1101,國泰-桃園,8885,489,83,406,0.87,13,buy
12/30,1101,元富-宜蘭,0035003900320055,32,293,-261,0.56,13,sell
12/30,1101,凱基,9200,348,0,348,0.74,14,buy
12/30,1101,臺銀-高雄,0031003000340043,147,400,-253,0.54,14,sell
12/30,1101,港商野村,1560,351,24,327,0.7,15,buy
12/30,1101,華南永昌-台南,9306,3,255,-252,0.54,15,sell
12/30,1102,元富,5920,1032,1,1031,25.23,1,buy
12/30,1102,台灣摩根士丹利,1470,40,1383,-1343,32.87,1,sell
12/30,1102,新加坡商瑞銀,1650,587,204,383,9.37,2,buy
12/30,1102,美商高盛,1480,402,843,-441,10.79,2,sell
12/30,1102,第一金-新興,0035003300380041,222,0,222,5.43,3,buy
12/30,1102,美林,1440,5,256,-251,6.14,3,sell
12/30,1102,凱基-台北,9268,288,132,156,3.82,4,buy
12/30,1102,摩根大通,8440,130,295,-165,4.04,4,sell
12/30,1102,花旗環球,1590,115,0,115,2.81,5,buy
12/30,1102,元大證券,9800,39,139,-100,2.45,5,sell
12/30,1102,富邦-建國,9658,105,11,94,2.3,6,buy
12/30,1102,凱基-信義,9216,0,77,-77,1.88,6,sell
12/30,1102,法銀巴黎,8900,73,0,73,1.79,7,buy
12/30,1102,凱基-新莊,0039003200310053,0,47,-47,1.15,7,sell
12/30,1102,中國信託,6160,64,4,60,1.47,8,buy
12/30,1102,玉山-桃園,0038003800340046,1,30,-29,0.71,8,sell
12/30,1102,元大-大天母,9893,60,0,60,1.47,9,buy
12/30,1102,兆豐-松德,0037003000300069,0,28,-28,0.69,9,sell
12/30,1102,元富-新興,003500390032006f,55,0,55,1.35,10,buy
12/30,1102,群益金鼎-敦南,9101,0,24,-24,0.59,10,sell
12/30,1102,元富-松德,0035003900320061,51,1,50,1.22,11,buy
12/30,1102,國票-敦北法人,0037003700390063,0,23,-23,0.56,11,sell
12/30,1102,高橋,5320,30,0,30,0.73,12,buy
12/30,1102,凱基-站前,0039003200300046,0,20,-20,0.49,12,sell
12/30,1102,兆豐-桃園,003700300030004d,25,0,25,0.61,13,buy
12/30,1102,華南永昌-苗栗,9362,0,20,-20,0.49,13,sell
12/30,1102,元大-彰化民生,003900380039004a,20,0,20,0.49,14,buy
12/30,1102,華南永昌,9300,0,20,-20,0.49,14,sell
12/30,1102,華南永昌-鶯歌,9319,20,0,20,0.49,15,buy
12/30,1102,華南永昌-頭份,9343,0,19,-19,0.47,15,sell
12/30,1103,元大證券,9800,49,0,49,12.5,1,buy
12/30,1103,元大-南京,9862,10,241,-231,58.93,1,sell
12/30,1103,花旗環球,1590,32,0,32,8.16,2,buy
12/30,1103,亞東-高雄,2186,0,26,-26,6.63,2,sell
12/30,1103,臺銀,1040,23,0,23,5.87,3,buy
12/30,1103,新光,8560,0,10,-10,2.55,3,sell
12/30,1103,玉山證券,8840,20,0,20,5.1,4,buy
12/30,1103,富邦-陽明,9604,0,10,-10,2.55,4,sell
12/30,1103,凱基-中山,9229,20,0,20,5.1,5,buy
12/30,1103,富邦-仁愛,9676,0,10,-10,2.55,5,sell
12/30,1103,群益金鼎-海山,9108,19,0,19,4.85,6,buy
12/30,1103,永豐金-復興,003900410039005a,0,10,-10,2.55,6,sell
12/30,1103,亞東-台南,2185,18,0,18,4.59,7,buy
12/30,1103,兆豐-景美,7009,0,8,-8,2.04,7,sell
12/30,1103,富邦-台北,9623,17,0,17,4.34,8,buy
12/30,1103,美商高盛,1480,4,8,-4,1.02,8,sell
12/30,1103,美林,1440,15,0,15,3.83,9,buy
12/30,1103,群益金鼎-台北,0039003100380058,0,4,-4,1.02,9,sell
12/30,1103,兆豐-東門,0037003000300048,14,0,14,3.57,10,buy
12/30,1103,元大-木柵,003900380033004d,0,3,-3,0.77,10,sell
12/30,1103,元大-草屯,0039003800390045,12,0,12,3.06,11,buy
12/30,1103,玉山-台南,8847,0,3,-3,0.77,11,sell
12/30,1103,華南永昌-彰化,9363,10,0,10,2.55,12,buy
12/30,1103,新加坡商瑞銀,1650,0,3,-3,0.77,12,sell
12/30,1103,兆豐-高雄,003700300030005a,9,0,9,2.3,13,buy
12/30,1103,兆豐-中壢,0037003000300062,0,3,-3,0.77,13,sell
12/30,1103,兆豐-台中港,7005,8,0,8,2.04,14,buy
12/30,1103,凱基-站前,0039003200300046,0,3,-3,0.77,14,sell
12/30,1103,亞東-板橋,2181,6,0,6,1.53,15,buy
12/30,1103,凱基-台北,9268,22,25,-3,0.77,15,sell
12/30,1104,凱基-市政,9239,75,0,75,13.76,1,buy
12/30,1104,美商高盛,1480,4,102,-98,17.98,1,sell
12/30,1104,花旗環球,1590,45,0,45,8.26,2,buy
12/30,1104,華南永昌-長虹,9333,1,80,-79,14.5,2,sell
12/30,1104,凱基-台北,9268,34,15,19,3.49,3,buy
12/30,1104,新加坡商瑞銀,1650,0,34,-34,6.24,3,sell
12/30,1104,亞東,2180,18,0,18,3.3,4,buy
12/30,1104,永豐金-彰化,0039004100390073,0,33,-33,6.06,4,sell
12/30,1104,凱基-桃園,9208,17,0,17,3.12,5,buy
12/30,1104,台灣摩根士丹利,1470,0,29,-29,5.32,5,sell
12/30,1104,富邦-嘉義,9692,12,0,12,2.2,6,buy
12/30,1104,富邦-敦南,9663,0,25,-25,4.59,6,sell
12/30,1104,元大-民生三民,0039003800390058,12,0,12,2.2,7,buy
12/30,1104,元大-雙和,9874,1,25,-24,4.4,7,sell
12/30,1104,兆豐-高雄,003700300030005a,11,0,11,2.02,8,buy
12/30,1104,永豐金-竹北,0039004100390050,0,20,-20,3.67,8,sell
12/30,1104,華南永昌,9300,11,0,11,2.02,9,buy
12/30,1104,元富-城東,0035003900320072,0,10,-10,1.83,9,sell
12/30,1104,統一-台南,5855,10,0,10,1.83,10,buy
12/30,1104,群益金鼎-嘉義,003900310038004d,0,10,-10,1.83,10,sell
12/30,1104,群益金鼎-永和,003900310038004a,10,0,10,1.83,11,buy
12/30,1104,華南永昌-中正,9359,0,10,-10,1.83,11,sell
12/30,1104,華南永昌-淡水,9316,10,0,10,1.83,12,buy
12/30,1104,元大-台中,9812,0,10,-10,1.83,12,sell
12/30,1104,永豐金-中正,0039004100390055,10,0,10,1.83,13,buy
12/30,1104,元大-林森,0039003800330042,0,9,-9,1.65,13,sell
12/30,1104,臺銀-高雄,0031003000340043,8,0,8,1.47,14,buy
12/30,1104,永豐金-埔里,0039004100370039,0,9,-9,1.65,14,sell
12/30,1104,摩根大通,8440,8,1,7,1.28,15,buy
12/30,1104,光和,6380,0,7,-7,1.28,15,sell
12/30,1108,兆豐-台中港,7005,16,0,16,15.38,1,buy
12/30,1108,國泰-敦南,8888,0,15,-15,14.42,1,sell
12/30,1108,元大-歸仁,0039003800310061,10,0,10,9.62,2,buy
12/30,1108,永豐金-敦北,0039004100380039,0,14,-14,13.46,2,sell
12/30,1108,凱基-彰化,0039003200300047,9,0,9,8.65,3,buy
12/30,1108,元富-同大,0035003900320050,0,12,-12,11.54,3,sell
12/30,1108,花旗環球,1590,8,0,8,7.69,4,buy
12/30,1108,統一-板橋,0035003800350050,0,10,-10,9.62,4,sell
12/30,1108,玉山-大里,003800380034004a,7,0,7,6.73,5,buy
12/30,1108,玉山-信義,0038003800340043,0,10,-10,9.62,5,sell
12/30,1108,富邦-南京,0039003600310043,7,0,7,6.73,6,buy
12/30,1108,富邦-南員林,0039003600310052,0,8,-8,7.69,6,sell
12/30,1108,凱基-板橋,0039003200300041,5,0,5,4.81,7,buy
12/30,1108,美商高盛,1480,0,5,-5,4.81,7,sell
12/30,1108,元大-沙鹿,0039003800300064,5,0,5,4.81,8,buy
12/30,1108,新光-高雄,8562,0,4,-4,3.85,8,sell
12/30,1108,永豐金-永康,0039004100390063,4,0,4,3.85,9,buy
12/30,1108,口袋證券,6620,0,3,-3,2.88,9,sell
12/30,1108,富邦-台北,9623,5,1,4,3.85,10,buy
12/30,1108,凱基-五股,0039003200310047,0,3,-3,2.88,10,sell
12/30,1108,元大-高雄,003900380031006d,3,0,3,2.88,11,buy
12/30,1108,凱基-台北,9268,0,3,-3,2.88,11,sell
12/30,1108,新光,8560,4,1,3,2.88,12,buy
12/30,1108,華南永昌-南京,9326,0,2,-2,1.92,12,sell
12/30,1108,合庫-台南,1022,2,0,2,1.92,13,buy
12/30,1108,華南永昌-長虹,9333,0,2,-2,1.92,13,sell
12/30,1108,凱基-三峽,0039003200310045,2,0,2,1.92,14,buy
12/30,1108,元大-潮州,003900380031005a,0,2,-2,1.92,14,sell
12/30,1108,富邦-宜蘭,9686,2,0,2,1.92,15,buy
12/30,1108,元大-民生三民,0039003800390058,0,2,-2,1.92,15,sell
12/30,1109,凱基-士林,9238,28,0,28,26.17,1,buy
12/30,1109,富邦-竹東,9625,0,42,-42,39.25,1,sell
12/30,1109,元大-淡水,9899,20,0,20,18.69,2,buy
12/30,1109,統一,5850,2,20,-18,16.82,2,sell
12/30,1109,新光-台南,8564,12,0,12,11.21,3,buy
12/30,1109,富邦-板橋,9655,0,11,-11,10.28,3,sell
12/30,1109,永豐金-南投,003900410039004d,10,0,10,9.35,4,buy
12/30,1109,永豐金-中正,0039004100390055,0,7,-7,6.54,4,sell
12/30,1109,新加坡商瑞銀,1650,5,0,5,4.67,5,buy
12/30,1109,台灣摩根士丹利,1470,0,5,-5,4.67,5,sell
12/30,1109,花旗環球,1590,5,0,5,4.67,6,buy
12/30,1109,永全-南崁,6451,0,4,-4,3.74,6,sell
12/30,1109,富邦-北高雄,0039003600320051,4,0,4,3.74,7,buy
12/30,1109,富邦-永和,9654,0,4,-4,3.74,7,sell
12/30,1109,國泰-新莊,8886,3,0,3,2.8,8,buy
12/30,1109,凱基-科園,9254,0,2,-2,1.87,8,sell
12/30,1109,元富-板橋,0035003900320062,2,0,2,1.87,9,buy
