date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/07,0052,國泰證券,8880,3755,29,3726,4.83,2,buy
1/07,0052,凱基-台北,9268,1308,12289,-10981,14.23,2,sell
1/07,0052,統一,5850,3443,15,3428,4.44,3,buy
1/07,0052,群益金鼎,9100,103,6743,-6640,8.61,3,sell
1/07,0052,富邦證券,9600,5124,2371,2753,3.57,4,buy
1/07,0052,元富,5920,3642,9425,-5783,7.5,4,sell
1/07,0052,華南永昌,9300,1340,63,1277,1.66,5,buy
1/07,0052,永豐金證券,0039004100300030,503,1728,-1225,1.59,5,sell
1/07,0052,兆豐證券,7000,1212,0,1212,1.57,6,buy
1/07,0052,陽信-石牌,8711,12,176,-164,0.21,6,sell
1/07,0052,富邦-板橋,9655,950,94,856,1.11,7,buy
1/07,0052,土銀-台南,1032,23,163,-140,0.18,7,sell
1/07,0052,新加坡商瑞銀,1650,1638,789,849,1.1,8,buy
1/07,0052,永豐金-天母,0039004100390047,72,206,-134,0.17,8,sell
1/07,0052,國泰-敦南,8888,1966,1289,677,0.88,9,buy
1/07,0052,華南永昌-桃園,9352,26,146,-120,0.16,9,sell
1/07,0052,台新證券,8150,558,177,381,0.49,10,buy
1/07,0052,國票-中和,0037003700390058,48,155,-107,0.14,10,sell
1/07,0052,玉山證券,8840,442,70,372,0.48,11,buy
1/07,0052,元大-長庚,0039003800380056,67,166,-99,0.13,11,sell
1/07,0052,群益金鼎-潭子,0039003100330044,406,54,352,0.46,12,buy
1/07,0052,永豐金-市政,0039004100390057,224,319,-95,0.12,12,sell
1/07,0052,土銀,1030,301,8,293,0.38,13,buy
1/07,0052,富邦-桃園,9665,172,260,-88,0.11,13,sell
1/07,0052,凱基-雙和,0039003200300043,297,11,286,0.37,14,buy
1/07,0052,第一金-新竹,0035003300380042,68,141,-73,0.09,14,sell
1/07,0052,國泰-台南,8884,371,96,275,0.36,15,buy
1/07,0052,康和-永和,0038003400350042,1,70,-69,0.09,15,sell
1/07,0053,元大證券,9800,18,1,17,53.13,1,buy
1/07,0053,元大-大雅,0039003800330069,0,5,-5,15.63,1,sell
1/07,0053,凱基-台北,9268,2,0,2,6.25,2,buy
1/07,0053,中國信託,6160,1,5,-4,12.5,2,sell
1/07,0053,元大-竹科,003900380030004b,1,0,1,3.13,3,buy
1/07,0053,亞東-板橋,2181,0,4,-4,12.5,3,sell
1/07,0053,元富-成功,003500390032006d,1,0,1,3.13,4,buy
1/07,0053,玉山-嘉義,8848,0,3,-3,9.38,4,sell
1/07,0053,國泰證券,8880,1,1,0,0.0,5,buy
1/07,0053,群益金鼎-天母,0039003100380050,1,2,-1,3.13,5,sell
1/07,0053,群益金鼎-屏東,0039003100330048,0,0,0,0.0,6,buy
1/07,0053,凱基-信義,9216,0,1,-1,3.13,6,sell
1/07,0053,凱基-站前,0039003200300046,0,0,0,0.0,7,buy
1/07,0053,富邦-竹科,0039003600320043,0,1,-1,3.13,7,sell
1/07,0053,元富-中港,0035003900320069,0,0,0,0.0,8,buy
1/07,0053,元大-桃園,0039003800380042,0,1,-1,3.13,8,sell
1/07,0053,大昌-新店,6464,0,0,0,0.0,9,buy
1/07,0053,元大-新莊,9898,0,1,-1,3.13,9,sell
1/07,0053,玉山證券,8840,0,0,0,0.0,10,buy
1/07,0053,國泰-館前,0038003800380041,0,1,-1,3.13,10,sell
1/07,0053,凱基-竹科,9272,0,0,0,0.0,11,buy
1/07,0053,臺銀-臺中,0031003000340041,0,0,0,0.0,11,sell
1/07,0053,玉山-數位,003800380034004d,0,0,0,0.0,12,buy
1/07,0053,元大-新店中正,0039003800340043,0,0,0,0.0,12,sell
1/07,0053,元大-員林中山,9835,0,0,0,0.0,13,buy
1/07,0053,元大-福營,0039003800310046,0,0,0,0.0,13,sell
1/07,0053,永豐金證券,0039004100300030,0,0,0,0.0,14,buy
1/07,0053,國泰-敦南,8888,0,0,0,0.0,14,sell
1/07,0053,永豐金-萬盛,0039004100390032,0,0,0,0.0,15,buy
1/07,0053,大昌,6460,0,0,0,0.0,15,sell
1/07,0055,元大-文心興安,9854,100,0,100,40.0,1,buy
1/07,0055,永豐金證券,0039004100300030,6,58,-52,20.8,1,sell
1/07,0055,大昌-樹林,6461,10,0,10,4.0,2,buy
1/07,0055,元富-安南,003500390032005a,0,22,-22,8.8,2,sell
1/07,0055,富邦證券,9600,12,3,9,3.6,3,buy
1/07,0055,凱基-台北,9268,8,26,-18,7.2,3,sell
1/07,0055,國泰證券,8880,6,0,6,2.4,4,buy
1/07,0055,台灣企銀-太平,1115,0,10,-10,4.0,4,sell
1/07,0055,玉山-城中,0038003800340045,5,0,5,2.0,5,buy
1/07,0055,玉山-左營,0038003800340044,0,8,-8,3.2,5,sell
1/07,0055,中國信託,6160,5,1,4,1.6,6,buy
1/07,0055,新加坡商瑞銀,1650,0,7,-7,2.8,6,sell
1/07,0055,臺銀-金山,0031003000340044,4,0,4,1.6,7,buy
1/07,0055,元大-鹿港,0039003800390053,0,7,-7,2.8,7,sell
1/07,0055,國泰-板橋,003800380038004b,4,0,4,1.6,8,buy
1/07,0055,元大-竹北,0039003800310042,0,6,-6,2.4,8,sell
1/07,0055,凱基-三峽,0039003200310045,4,0,4,1.6,9,buy
1/07,0055,富邦-台北,9623,0,4,-4,1.6,9,sell
1/07,0055,元大證券,9800,52,49,3,1.2,10,buy
1/07,0055,富邦-高雄,9659,0,4,-4,1.6,10,sell
1/07,0055,國泰-新莊,8886,2,0,2,0.8,11,buy
1/07,0055,台灣企銀-嘉義,1114,0,3,-3,1.2,11,sell
1/07,0055,元大-沙鹿,0039003800300064,2,0,2,0.8,12,buy
1/07,0055,玉山-數位,003800380034004d,0,3,-3,1.2,12,sell
1/07,0055,元大-路竹,0039003800310043,2,0,2,0.8,13,buy
1/07,0055,凱基-南崁,9256,0,3,-3,1.2,13,sell
1/07,0055,元大-崇德,0039003800310053,2,0,2,0.8,14,buy
1/07,0055,國泰-敦南,8888,1,4,-3,1.2,14,sell
1/07,0055,元大-屏東,9892,2,0,2,0.8,15,buy
1/07,0055,台新-屏東,0038003100350048,0,2,-2,0.8,15,sell
1/07,0056,凱基-台北,9268,7730,1553,6177,10.21,1,buy
1/07,0056,臺銀,1040,58,6157,-6099,10.08,1,sell
1/07,0056,摩根大通,8440,6527,460,6067,10.03,2,buy
1/07,0056,美商高盛,1480,0,4213,-4213,6.97,2,sell
1/07,0056,台灣摩根士丹利,1470,3608,268,3340,5.52,3,buy
1/07,0056,群益金鼎,9100,3,4008,-4005,6.62,3,sell
1/07,0056,富邦證券,9600,1786,232,1554,2.57,4,buy
1/07,0056,國泰-敦南,8888,1453,2770,-1317,2.18,4,sell
1/07,0056,國泰證券,8880,1175,15,1160,1.92,5,buy
1/07,0056,元大-六合,0039003800320043,17,869,-852,1.41,5,sell
1/07,0056,永豐金證券,0039004100300030,1431,542,889,1.47,6,buy
1/07,0056,第一金-桃園,5385,110,429,-319,0.53,6,sell
1/07,0056,元大證券,9800,3129,2418,711,1.18,7,buy
1/07,0056,凱基-北門,9283,10,305,-295,0.49,7,sell
1/07,0056,玉山-台南,8847,430,41,389,0.64,8,buy
1/07,0056,元大-新竹經國,9859,56,349,-293,0.48,8,sell
1/07,0056,新加坡商瑞銀,1650,319,0,319,0.53,9,buy
1/07,0056,台新證券,8150,376,622,-246,0.41,9,sell
1/07,0056,臺銀-臺中,0031003000340041,373,151,222,0.37,10,buy
1/07,0056,凱基-竹北,9234,69,314,-245,0.41,10,sell
1/07,0056,兆豐-高雄,003700300030005a,215,9,206,0.34,11,buy
1/07,0056,元大-花蓮,9856,26,258,-232,0.38,11,sell
1/07,0056,富邦-新莊,0039003600320044,212,11,201,0.33,12,buy
1/07,0056,富邦-板橋,9655,135,359,-224,0.37,12,sell
1/07,0056,富邦-仁愛,9676,305,116,189,0.31,13,buy
1/07,0056,國泰-館前,0038003800380041,215,439,-224,0.37,13,sell
1/07,0056,元大-北屯,0039003800390064,262,78,184,0.3,14,buy
1/07,0056,第一金-嘉義,003500330038004d,106,322,-216,0.36,14,sell
1/07,0056,元大-頭份,0039003800330055,244,86,158,0.26,15,buy
1/07,0056,元大-淡水,9899,41,256,-215,0.36,15,sell
1/07,0057,中國信託,6160,1,0,1,12.5,1,buy
1/07,0057,富邦-竹科,0039003600320043,0,2,-2,25.0,1,sell
1/07,0057,第一金,5380,1,0,1,12.5,2,buy
1/07,0057,富邦證券,9600,0,2,-2,25.0,2,sell
1/07,0057,富邦-建國,9658,1,0,1,12.5,3,buy
1/07,0057,富邦-高雄,9659,0,1,-1,12.5,3,sell
1/07,0057,康和-板橋,0038003400350044,1,0,1,12.5,4,buy
1/07,0057,中國信託-高雄,003600310036004b,0,0,0,0.0,4,sell
1/07,0057,群益金鼎-屏東,0039003100330048,1,0,1,12.5,5,buy
1/07,0057,永豐金證券,0039004100300030,2,2,0,0.0,5,sell
1/07,0057,新百王,6210,0,0,0,0.0,6,buy
1/07,0057,永豐金-彰化,0039004100390073,0,0,0,0.0,6,sell
1/07,0057,國泰-館前,0038003800380041,0,0,0,0.0,7,buy
1/07,0057,元大-南投,0039003800310044,0,0,0,0.0,7,sell
1/07,0057,兆豐-北高雄,0037003000300049,0,0,0,0.0,8,buy
1/07,0057,國泰-台中,8882,0,0,0,0.0,8,sell
1/07,0057,口袋證券,6620,0,0,0,0.0,9,buy
1/07,0057,元富-板橋,0035003900320062,0,0,0,0.0,9,sell
1/07,0057,玉山-台中,0038003800340042,0,0,0,0.0,10,buy
1/07,0057,國泰-高雄,8881,0,0,0,0.0,10,sell
1/07,0057,國泰-敦南,8888,0,0,0,0.0,11,buy
1/07,0057,兆豐-台中港,7005,0,0,0,0.0,12,buy
1/07,0057,國泰證券,8880,1,1,0,0.0,13,buy
1/07,0057,富邦-岡山,9616,0,0,0,0.0,14,buy
1/07,0057,富邦-新竹,9647,0,0,0,0.0,15,buy
1/07,0061,元大證券,9800,429,83,346,49.86,1,buy
1/07,0061,元大-大同,0039003800390047,0,50,-50,7.2,1,sell
1/07,0061,元富-板橋,0035003900320062,47,0,47,6.77,2,buy
1/07,0061,元大-館前,003900380034004b,0,40,-40,5.76,2,sell
1/07,0061,華南永昌-台中,9302,30,0,30,4.32,3,buy
1/07,0061,玉山-信義,0038003800340043,4,42,-38,5.48,3,sell
1/07,0061,凱基-台北,9268,22,0,22,3.17,4,buy
1/07,0061,富邦-三重,9677,0,30,-30,4.32,4,sell
1/07,0061,亞東,2180,22,0,22,3.17,5,buy
1/07,0061,國泰-忠孝,8887,1,30,-29,4.18,5,sell
1/07,0061,台灣企銀-豐原,1118,20,0,20,2.88,6,buy
1/07,0061,元富-安南,003500390032005a,0,25,-25,3.6,6,sell
1/07,0061,亞東-台南,2185,10,0,10,1.44,7,buy
1/07,0061,永豐金-古亭,0039004100390064,0,23,-23,3.31,7,sell
1/07,0061,元富-世貿,0035003900320075,10,0,10,1.44,8,buy
1/07,0061,臺銀-金山,0031003000340044,0,18,-18,2.59,8,sell
1/07,0061,福邦證券,6480,7,0,7,1.01,9,buy
1/07,0061,富邦-南京,0039003600310043,0,18,-18,2.59,9,sell
1/07,0061,群益金鼎-中壢,0039003100380041,7,0,7,1.01,10,buy
1/07,0061,凱基-站前,0039003200300046,0,17,-17,2.45,10,sell
1/07,0061,元大-永春,9852,8,1,7,1.01,11,buy
1/07,0061,兆豐-新竹,0037003000300056,0,15,-15,2.16,11,sell
1/07,0061,元富-屏東,0035003900320071,5,0,5,0.72,12,buy
1/07,0061,康和-嘉義,8459,0,14,-14,2.02,12,sell
1/07,0061,永豐金-板新,003900410039004a,5,0,5,0.72,13,buy
1/07,0061,元富-信義,0035003900320048,0,10,-10,1.44,13,sell
1/07,0061,國泰證券,8880,4,1,3,0.43,14,buy
1/07,0061,凱基-竹北,9234,0,10,-10,1.44,14,sell
1/07,0061,玉山證券,8840,3,0,3,0.43,15,buy
1/07,0061,富邦-嘉義,9692,0,10,-10,1.44,15,sell
1/07,1101,元大-敦南,0039003800390050,7213,0,7213,23.18,1,buy
1/07,1101,新加坡商瑞銀,1650,682,7341,-6659,21.4,1,sell
1/07,1101,統一,5850,5174,1,5173,16.62,2,buy
1/07,1101,美商高盛,1480,384,3656,-3272,10.52,2,sell
1/07,1101,美林,1440,2379,133,2246,7.22,3,buy
1/07,1101,兆豐證券,7000,46,2111,-2065,6.64,3,sell
1/07,1101,凱基-台北,9268,2592,1618,974,3.13,4,buy
1/07,1101,(牛牛牛)亞證券,6010,0,1001,-1001,3.22,4,sell
1/07,1101,港商野村,1560,638,54,584,1.88,5,buy
1/07,1101,台灣摩根士丹利,1470,42,1042,-1000,3.21,5,sell
1/07,1101,國泰證券,8880,321,0,321,1.03,6,buy
1/07,1101,宏遠證券,1260,50,1000,-950,3.05,6,sell
1/07,1101,統一-內湖,0035003800350062,300,0,300,0.96,7,buy
1/07,1101,摩根大通,8440,1295,2126,-831,2.67,7,sell
1/07,1101,元大-竹南,0039003800330056,253,17,236,0.76,8,buy
1/07,1101,臺銀,1040,2,830,-828,2.66,8,sell
1/07,1101,台灣企銀,1110,200,20,180,0.58,9,buy
1/07,1101,台中銀,6110,11,650,-639,2.05,9,sell
1/07,1101,新光-高雄,8562,180,7,173,0.56,10,buy
1/07,1101,元大-北三重,0039003800390056,6,389,-383,1.23,10,sell
1/07,1101,第一金-嘉義,003500330038004d,200,35,165,0.53,11,buy
1/07,1101,元富-宜蘭,0035003900320055,38,323,-285,0.92,11,sell
1/07,1101,富邦-建國,9658,169,14,155,0.5,12,buy
1/07,1101,國泰-新莊,8886,9,202,-193,0.62,12,sell
1/07,1101,群益金鼎-民權,9131,142,12,130,0.42,13,buy
1/07,1101,中國信託,6160,34,195,-161,0.52,13,sell
1/07,1101,花旗環球,1590,246,120,126,0.4,14,buy
1/07,1101,永豐金-內湖,0039004100390067,3,164,-161,0.52,14,sell
1/07,1101,兆豐-新竹,0037003000300056,133,20,113,0.36,15,buy
1/07,1101,國泰-台中,8882,33,148,-115,0.37,15,sell
1/07,1102,花旗環球,1590,1109,45,1064,10.81,1,buy
1/07,1102,台灣摩根士丹利,1470,196,2185,-1989,20.21,1,sell
1/07,1102,元大-復北,9872,400,0,400,4.06,2,buy
1/07,1102,凱基-台北,9268,379,1114,-735,7.47,2,sell
1/07,1102,臺銀,1040,312,19,293,2.98,3,buy
1/07,1102,新加坡商瑞銀,1650,341,1075,-734,7.46,3,sell
1/07,1102,新光,8560,295,7,288,2.93,4,buy
1/07,1102,統一,5850,21,525,-504,5.12,4,sell
1/07,1102,臺銀-新竹,1045,261,0,261,2.65,5,buy
1/07,1102,元大證券,9800,40,527,-487,4.95,5,sell
1/07,1102,新光-新竹,8563,505,320,185,1.88,6,buy
1/07,1102,美商高盛,1480,249,627,-378,3.84,6,sell
1/07,1102,國泰-台中,8882,171,2,169,1.72,7,buy
1/07,1102,亞東,2180,33,350,-317,3.22,7,sell
1/07,1102,摩根大通,8440,402,246,156,1.58,8,buy
1/07,1102,法銀巴黎,8900,0,184,-184,1.87,8,sell
1/07,1102,美好-富順,003500320036004b,148,0,148,1.5,9,buy
1/07,1102,港商野村,1560,10,153,-143,1.45,9,sell
1/07,1102,元大-沙鹿,0039003800300064,145,0,145,1.47,10,buy
1/07,1102,港商麥格理,1360,0,129,-129,1.31,10,sell
1/07,1102,富邦-建國,9658,151,8,143,1.45,11,buy
1/07,1102,香港上海匯豐,8960,6,81,-75,0.76,11,sell
1/07,1102,富邦-嘉義,9692,138,5,133,1.35,12,buy
1/07,1102,台新-三民,8156,0,70,-70,0.71,12,sell
1/07,1102,華南永昌-南京,9326,143,24,119,1.21,13,buy
1/07,1102,富邦證券,9600,57,115,-58,0.59,13,sell
1/07,1102,新光-桃園,8565,102,0,102,1.04,14,buy
1/07,1102,中國信託,6160,1,52,-51,0.52,14,sell
1/07,1102,永豐金-羅東,0039004100390041,100,0,100,1.02,15,buy
1/07,1102,凱基-台中,9204,0,50,-50,0.51,15,sell
1/07,1103,元大-館前,003900380034004b,60,0,60,14.93,1,buy
1/07,1103,元大-南京,9862,1,165,-164,40.8,1,sell
1/07,1103,凱基-中山,9229,58,0,58,14.43,2,buy
1/07,1103,富邦-內湖,9627,0,60,-60,14.93,2,sell
1/07,1103,凱基-台北,9268,39,5,34,8.46,3,buy
1/07,1103,富邦-永和,9654,0,55,-55,13.68,3,sell
1/07,1103,致和-金華,7034,30,0,30,7.46,4,buy
1/07,1103,永豐金-員林,0039004100390043,0,30,-30,7.46,4,sell
1/07,1103,中農,8520,20,0,20,4.98,5,buy
1/07,1103,元大-上新莊,0039003800330047,0,20,-20,4.98,5,sell
1/07,1103,華南永昌-楠梓,9332,20,0,20,4.98,6,buy
1/07,1103,統一-台南,5855,0,7,-7,1.74,6,sell
1/07,1103,元富-高雄,5921,18,0,18,4.48,7,buy
1/07,1103,兆豐-永和,0037003000300058,0,6,-6,1.49,7,sell
1/07,1103,臺銀,1040,15,0,15,3.73,8,buy
1/07,1103,群益金鼎-嘉義,003900310038004d,0,6,-6,1.49,8,sell
1/07,1103,台灣摩根士丹利,1470,15,0,15,3.73,9,buy
1/07,1103,富邦-新店,9661,0,5,-5,1.24,9,sell
1/07,1103,花旗環球,1590,15,0,15,3.73,10,buy
1/07,1103,元大-中壢,9834,0,5,-5,1.24,10,sell
1/07,1103,新加坡商瑞銀,1650,11,0,11,2.74,11,buy
1/07,1103,美商高盛,1480,1,4,-3,0.75,11,sell
1/07,1103,群益金鼎-海山,9108,10,0,10,2.49,12,buy
1/07,1103,北城證券,7750,0,3,-3,0.75,12,sell
1/07,1103,群益金鼎-東大,9135,10,0,10,2.49,13,buy
1/07,1103,新光,8560,0,3,-3,0.75,13,sell
1/07,1103,元大-蘆洲中正,0039003800390049,8,0,8,1.99,14,buy
1/07,1103,國泰-敦南,8888,2,4,-2,0.5,14,sell
1/07,1103,兆豐-高雄,003700300030005a,6,0,6,1.49,15,buy
1/07,1103,富邦-新竹,9647,0,2,-2,0.5,15,sell
1/07,1104,美林,1440,51,0,51,15.22,1,buy
1/07,1104,元大-台北,0039003800300068,0,24,-24,7.16,1,sell
1/07,1104,花旗環球,1590,31,2,29,8.66,2,buy
1/07,1104,台灣摩根士丹利,1470,0,20,-20,5.97,2,sell
1/07,1104,兆豐-小港,0037003000300052,25,0,25,7.46,3,buy
1/07,1104,國泰-敦南,8888,0,18,-18,5.37,3,sell
1/07,1104,華南永昌-岡山,9324,21,0,21,6.27,4,buy
1/07,1104,永豐金-敦南,0039004100380046,0,15,-15,4.48,4,sell
1/07,1104,統一-新台中,0035003800350044,20,0,20,5.97,5,buy
1/07,1104,群益金鼎-高盛,9105,0,15,-15,4.48,5,sell
1/07,1104,凱基-台北,9268,47,31,16,4.78,6,buy
1/07,1104,國泰-高雄,8881,1,14,-13,3.88,6,sell
1/07,1104,元富-同大,0035003900320050,15,0,15,4.48,7,buy
1/07,1104,新加坡商瑞銀,1650,0,11,-11,3.28,7,sell
1/07,1104,新光,8560,15,3,12,3.58,8,buy
1/07,1104,臺銀,1040,0,10,-10,2.99,8,sell
1/07,1104,元富-台南,5929,10,0,10,2.99,9,buy
1/07,1104,華南永昌-鳳山,9331,0,10,-10,2.99,9,sell
1/07,1104,凱基-竹科,9272,10,0,10,2.99,10,buy
1/07,1104,華南永昌-中正,9359,0,10,-10,2.99,10,sell
1/07,1104,群益金鼎-桃園,9189,6,0,6,1.79,11,buy
1/07,1104,中國信託-高雄,003600310036004b,0,9,-9,2.69,11,sell
1/07,1104,國泰-台中,8882,5,0,5,1.49,12,buy
1/07,1104,台新證券,8150,0,9,-9,2.69,12,sell
1/07,1104,凱基-市府,0039003200300044,5,0,5,1.49,13,buy
1/07,1104,元大-彰化,0039003800310047,0,8,-8,2.39,13,sell
1/07,1104,元大-大益,9814,5,0,5,1.49,14,buy
1/07,1104,美商高盛,1480,1,7,-6,1.79,14,sell
1/07,1104,元大-龍潭,9858,6,1,5,1.49,15,buy
1/07,1104,元大-中山北路,0039003800300061,0,6,-6,1.79,15,sell
1/07,1108,群益金鼎-民權,9131,64,0,64,30.48,1,buy
1/07,1108,元大-大里,0039003800310067,0,44,-44,20.95,1,sell
1/07,1108,兆豐-板橋,0037003000300042,27,0,27,12.86,2,buy
1/07,1108,中國信託-新竹,6165,0,25,-25,11.9,2,sell
1/07,1108,富邦-新店,9661,21,0,21,10.0,3,buy
1/07,1108,台新證券,8150,0,18,-18,8.57,3,sell
1/07,1108,永豐金-中正,0039004100390055,17,0,17,8.1,4,buy
1/07,1108,群益金鼎-中壢,0039003100380041,0,15,-15,7.14,4,sell
1/07,1108,光和,6380,16,0,16,7.62,5,buy
1/07,1108,統一-城中,5854,0,14,-14,6.67,5,sell
1/07,1108,華南永昌-台中,9302,10,0,10,4.76,6,buy
1/07,1108,凱基-中壢,9285,0,10,-10,4.76,6,sell
1/07,1108,元大-歸仁,0039003800310061,10,0,10,4.76,7,buy
1/07,1108,元大-四維,9831,0,10,-10,4.76,7,sell
1/07,1108,國泰證券,8880,8,0,8,3.81,8,buy
1/07,1108,富邦-公益,0039003600310046,0,6,-6,2.86,8,sell
1/07,1108,元大-竹東,0039003800330066,5,0,5,2.38,9,buy
1/07,1108,統一-中壢,5853,0,5,-5,2.38,9,sell
1/07,1108,永豐金-彰化,0039004100390073,5,0,5,2.38,10,buy
1/07,1108,統一-平鎮,0035003800350067,0,5,-5,2.38,10,sell
1/07,1108,元大-頭份,0039003800330055,3,0,3,1.43,11,buy
1/07,1108,凱基-台北,9268,0,5,-5,2.38,11,sell
1/07,1108,元大-南屯,9853,3,0,3,1.43,12,buy
1/07,1108,元大-旗山,003900380031006e,0,5,-5,2.38,12,sell
1/07,1108,臺銀-民權,1043,2,0,2,0.95,13,buy
1/07,1108,元大-中壢,9834,0,5,-5,2.38,13,sell
1/07,1108,土銀-高雄,1033,2,0,2,0.95,14,buy
1/07,1108,元大-淡水,9899,0,5,-5,2.38,14,sell
1/07,1108,新光,8560,2,0,2,0.95,15,buy
1/07,1108,永豐金-敦南,0039004100380046,0,5,-5,2.38,15,sell
1/07,1109,彰銀,1230,29,0,29,17.37,1,buy
1/07,1109,富邦-竹東,9625,0,69,-69,41.32,1,sell
1/07,1109,永豐金證券,0039004100300030,15,0,15,8.98,2,buy
1/07,1109,凱基-台北,9268,0,18,-18,10.78,2,sell
1/07,1109,新光,8560,10,0,10,5.99,3,buy
1/07,1109,新光-台南,8564,0,16,-16,9.58,3,sell
1/07,1109,合庫-自強,0031003000320043,10,0,10,5.99,4,buy
1/07,1109,凱基-和平,9255,1,15,-14,8.38,4,sell
1/07,1109,新光-高雄,8562,10,0,10,5.99,5,buy
1/07,1109,土銀-彰化,0031003000330042,0,10,-10,5.99,5,sell
1/07,1109,玉山-台南,8847,10,0,10,5.99,6,buy
1/07,1109,凱基-內埔,9225,0,9,-9,5.39,6,sell
1/07,1109,華南永昌-民權,9312,10,0,10,5.99,7,buy
1/07,1109,元大-彰化民生,003900380039004a,0,6,-6,3.59,7,sell
1/07,1109,統一-三多,0035003800350051,6,0,6,3.59,8,buy
1/07,1109,元富-新竹,0035003900320047,0,5,-5,2.99,8,sell
1/07,1109,元富-緯城,0035003900320041,5,0,5,2.99,9,buy
1/07,1109,凱基-員林,9231,0,3,-3,1.8,9,sell
1/07,1109,群益金鼎-瑞豐,0039003100380075,5,0,5,2.99,10,buy
1/07,1109,國泰-敦南,8888,4,6,-2,1.2,10,sell
1/07,1109,元大-蘆洲中正,0039003800390049,5,0,5,2.99,11,buy
