date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/31,0052,康和,8450,1833,0,1833,2.94,5,buy
12/31,0052,元大-龍潭,9858,51,310,-259,0.41,5,sell
12/31,0052,元富,5920,15325,13684,1641,2.63,6,buy
12/31,0052,凱基-竹北,9234,91,250,-159,0.25,6,sell
12/31,0052,富邦證券,9600,1452,33,1419,2.27,7,buy
12/31,0052,富邦-建國,9658,40,181,-141,0.23,7,sell
12/31,0052,大和國泰,8890,1162,0,1162,1.86,8,buy
12/31,0052,元大-員林,9889,56,189,-133,0.21,8,sell
12/31,0052,統一,5850,1185,55,1130,1.81,9,buy
12/31,0052,元大-中壢,9834,75,198,-123,0.2,9,sell
12/31,0052,群益金鼎,9100,1276,569,707,1.13,10,buy
12/31,0052,國泰-新莊,8886,29,144,-115,0.18,10,sell
12/31,0052,新加坡商瑞銀,1650,774,381,393,0.63,11,buy
12/31,0052,富邦-台南,9667,72,170,-98,0.16,11,sell
12/31,0052,玉山-嘉義,8848,263,16,247,0.4,12,buy
12/31,0052,國泰-台中,8882,109,207,-98,0.16,12,sell
12/31,0052,富邦-和美,0039003600310050,218,9,209,0.33,13,buy
12/31,0052,新光,8560,327,423,-96,0.15,13,sell
12/31,0052,元大-鑫永和,9888,207,4,203,0.33,14,buy
12/31,0052,陽信,8710,6,100,-94,0.15,14,sell
12/31,0052,元大-台中中港,0039003800390042,190,5,185,0.3,15,buy
12/31,0052,國泰證券,8880,40,131,-91,0.15,15,sell
12/31,0053,亞東-板橋,2181,4,0,4,20.0,1,buy
12/31,0053,國泰-館前,0038003800380041,0,3,-3,15.0,1,sell
12/31,0053,凱基-三峽,0039003200310045,2,0,2,10.0,2,buy
12/31,0053,元大-北屯,0039003800390064,0,2,-2,10.0,2,sell
12/31,0053,元大證券,9800,1,0,1,5.0,3,buy
12/31,0053,永豐金-屏東,0039004100360039,0,2,-2,10.0,3,sell
12/31,0053,中國信託,6160,1,0,1,5.0,4,buy
12/31,0053,第一金-中壢,0035003300380059,0,1,-1,5.0,4,sell
12/31,0053,國泰-板橋,003800380038004b,1,0,1,5.0,5,buy
12/31,0053,兆豐證券,7000,0,1,-1,5.0,5,sell
12/31,0053,群益金鼎-天母,0039003100380050,1,0,1,5.0,6,buy
12/31,0053,凱基-信義,9216,0,1,-1,5.0,6,sell
12/31,0053,元大-竹東,0039003800330066,1,0,1,5.0,7,buy
12/31,0053,元大-清水,0039003800300065,0,1,-1,5.0,7,sell
12/31,0053,國泰-敦南,8888,1,0,1,5.0,8,buy
12/31,0053,元大-府城,0039003800300075,0,1,-1,5.0,8,sell
12/31,0053,群益金鼎-屏東,0039003100330048,0,0,0,0.0,9,buy
12/31,0053,永豐金-中壢,0039004100390039,0,1,-1,5.0,9,sell
12/31,0053,凱基-站前,0039003200300046,0,0,0,0.0,10,buy
12/31,0053,群益金鼎-台中,9184,0,0,0,0.0,10,sell
12/31,0053,國泰證券,8880,1,1,0,0.0,11,buy
12/31,0053,元大-中和,0039003800390065,0,0,0,0.0,11,sell
12/31,0053,大昌-新店,6464,0,0,0,0.0,12,buy
12/31,0053,陽信-石牌,8711,0,0,0,0.0,12,sell
12/31,0053,元大-天母,0039003800310049,0,0,0,0.0,13,buy
12/31,0053,元大-歸仁,0039003800310061,0,0,0,0.0,13,sell
12/31,0053,凱基-竹科,9272,0,0,0,0.0,14,buy
12/31,0053,元大-旗山,003900380031006e,0,0,0,0.0,14,sell
12/31,0053,玉山-板橋,8846,0,0,0,0.0,15,buy
12/31,0053,口袋證券,6620,0,0,0,0.0,15,sell
12/31,0055,元大證券,9800,13,4,9,6.87,1,buy
12/31,0055,玉山-信義,0038003800340043,0,20,-20,15.27,1,sell
12/31,0055,元富-高雄,5921,8,0,8,6.11,2,buy
12/31,0055,凱基-台北,9268,0,17,-17,12.98,2,sell
12/31,0055,第一金,5380,7,0,7,5.34,3,buy
12/31,0055,元大-鹿港,0039003800390053,0,16,-16,12.21,3,sell
12/31,0055,凱基-站前,0039003200300046,6,0,6,4.58,4,buy
12/31,0055,元大-清水,0039003800300065,0,10,-10,7.63,4,sell
12/31,0055,富邦-羅東,9634,6,0,6,4.58,5,buy
12/31,0055,永豐金證券,0039004100300030,8,16,-8,6.11,5,sell
12/31,0055,台新證券,8150,5,0,5,3.82,6,buy
12/31,0055,凱基-土城,003900320031004a,0,7,-7,5.34,6,sell
12/31,0055,富邦-板橋,9655,5,0,5,3.82,7,buy
12/31,0055,兆豐-城中,0037003000300057,0,5,-5,3.82,7,sell
12/31,0055,國泰-敦南,8888,6,2,4,3.05,8,buy
12/31,0055,中國信託,6160,4,8,-4,3.05,8,sell
12/31,0055,凱基-信義,9216,4,0,4,3.05,9,buy
12/31,0055,永豐金-桃盛,003900410039004e,0,3,-3,2.29,9,sell
12/31,0055,富邦-新店,9661,3,0,3,2.29,10,buy
12/31,0055,合庫-西台中,0031003000320046,0,2,-2,1.53,10,sell
12/31,0055,第一金-華江,0035003300380057,3,0,3,2.29,11,buy
12/31,0055,兆豐-新竹,0037003000300056,0,2,-2,1.53,11,sell
12/31,0055,富邦-斗六,0039003600320047,3,0,3,2.29,12,buy
12/31,0055,國泰-高雄,8881,0,2,-2,1.53,12,sell
12/31,0055,永豐金-竹科,0039004100390058,3,0,3,2.29,13,buy
12/31,0055,元大-大天母,9893,0,1,-1,0.76,13,sell
12/31,0055,臺銀-臺南,1042,2,0,2,1.53,14,buy
12/31,0055,(牛牛牛)亞-鑫豐,0036003000310064,0,1,-1,0.76,14,sell
12/31,0055,中國信託-松江,6167,2,0,2,1.53,15,buy
12/31,0055,亞東-新竹,2184,0,1,-1,0.76,15,sell
12/31,0056,凱基-台北,9268,5383,1016,4367,14.36,1,buy
12/31,0056,台灣摩根士丹利,1470,0,2570,-2570,8.45,1,sell
12/31,0056,永豐金-市政,0039004100390057,2796,234,2562,8.42,2,buy
12/31,0056,國泰證券,8880,101,1000,-899,2.96,2,sell
12/31,0056,玉山-新竹,0038003800340048,290,12,278,0.91,3,buy
12/31,0056,元大證券,9800,509,1235,-726,2.39,3,sell
12/31,0056,富邦-台中,003900360035004b,335,77,258,0.85,4,buy
12/31,0056,台灣企銀-岡山,1119,20,522,-502,1.65,4,sell
12/31,0056,致和-高雄,7036,225,10,215,0.71,5,buy
12/31,0056,國泰-敦南,8888,792,1272,-480,1.58,5,sell
12/31,0056,第一金-中壢,0035003300380059,222,10,212,0.7,6,buy
12/31,0056,永豐金證券,0039004100300030,167,506,-339,1.11,6,sell
12/31,0056,永豐金-敦北,0039004100380039,306,109,197,0.65,7,buy
12/31,0056,元大-蘆洲中正,0039003800390049,13,344,-331,1.09,7,sell
12/31,0056,陽信-石牌,8711,151,0,151,0.5,8,buy
12/31,0056,富邦證券,9600,223,531,-308,1.01,8,sell
12/31,0056,元大-金門,003900380031004e,140,4,136,0.45,9,buy
12/31,0056,玉山證券,8840,57,338,-281,0.92,9,sell
12/31,0056,群益金鼎-屏東,0039003100330048,148,12,136,0.45,10,buy
12/31,0056,新光-台中,8561,44,285,-241,0.79,10,sell
12/31,0056,新光,8560,263,128,135,0.44,11,buy
12/31,0056,國泰-台中,8882,160,356,-196,0.64,11,sell
12/31,0056,元大-新莊,9898,144,15,129,0.42,12,buy
12/31,0056,富邦-中壢,9636,59,241,-182,0.6,12,sell
12/31,0056,永興-水湳,5602,151,25,126,0.41,13,buy
12/31,0056,新光-新竹,8563,13,173,-160,0.53,13,sell
12/31,0056,元大-台南,9896,120,9,111,0.36,14,buy
12/31,0056,元大-六合,0039003800320043,21,175,-154,0.51,14,sell
12/31,0056,兆豐-岡山,0037003000300073,124,22,102,0.34,15,buy
12/31,0056,國泰-松江,8883,21,175,-154,0.51,15,sell
12/31,0057,永豐金證券,0039004100300030,42,0,42,97.67,1,buy
12/31,0057,元大證券,9800,0,42,-42,97.67,1,sell
12/31,0057,群益金鼎-屏東,0039003100330048,1,0,1,2.33,2,buy
12/31,0057,國泰證券,8880,0,1,-1,2.33,2,sell
12/31,0057,國泰-館前,0038003800380041,0,0,0,0.0,3,buy
12/31,0057,凱基-彰化,0039003200300047,0,0,0,0.0,3,sell
12/31,0057,康和-板橋,0038003400350044,0,0,0,0.0,4,buy
12/31,0057,群益金鼎-古亭,0039003100380043,0,0,0,0.0,4,sell
12/31,0057,新光,8560,0,0,0,0.0,5,buy
12/31,0057,永豐金-彰化,0039004100390073,0,0,0,0.0,5,sell
12/31,0057,口袋證券,6620,0,0,0,0.0,6,buy
12/31,0057,群益金鼎-潭子,0039003100330044,0,0,0,0.0,6,sell
12/31,0057,元富-成功,003500390032006d,0,0,0,0.0,7,buy
12/31,0057,凱基-永華,9235,0,0,0,0.0,7,sell
12/31,0057,群益金鼎-南京,0039003100380045,0,0,0,0.0,8,buy
12/31,0057,玉山-台中,0038003800340042,0,0,0,0.0,8,sell
12/31,0057,富邦-新竹,9647,0,0,0,0.0,9,buy
12/31,0057,富邦-敦南,9663,0,0,0,0.0,10,buy
12/31,0057,國泰-板橋,003800380038004b,0,0,0,0.0,11,buy
12/31,0061,元大證券,9800,143,31,112,44.44,1,buy
12/31,0061,新光-台中,8561,1,39,-38,15.08,1,sell
12/31,0061,元大-成功,003900380039004c,20,0,20,7.94,2,buy
12/31,0061,元大-左營,0039003800390044,0,33,-33,13.1,2,sell
12/31,0061,玉山-信義,0038003800340043,30,16,14,5.56,3,buy
12/31,0061,康和-延平,8451,0,12,-12,4.76,3,sell
12/31,0061,富邦-北港,0039003600390043,10,0,10,3.97,4,buy
12/31,0061,凱基-鳳山,9274,0,11,-11,4.37,4,sell
12/31,0061,凱基-市府,0039003200300044,5,0,5,1.98,5,buy
12/31,0061,元大-台中,9812,0,10,-10,3.97,5,sell
12/31,0061,安泰-大發,8381,4,0,4,1.59,6,buy
12/31,0061,元大-樹林,003900380039006a,0,10,-10,3.97,6,sell
12/31,0061,元大-中壢,9834,8,4,4,1.59,7,buy
12/31,0061,凱基-台北,9268,0,9,-9,3.57,7,sell
12/31,0061,國泰-台南,8884,3,0,3,1.19,8,buy
12/31,0061,永豐金-竹北,0039004100390050,0,8,-8,3.17,8,sell
12/31,0061,凱基-五股,0039003200310047,3,0,3,1.19,9,buy
12/31,0061,元大-潮州,003900380031005a,0,7,-7,2.78,9,sell
12/31,0061,元大-台南,9896,4,1,3,1.19,10,buy
12/31,0061,第一金,5380,0,4,-4,1.59,10,sell
12/31,0061,元大-仁愛,003900380033006a,2,0,2,0.79,11,buy
12/31,0061,元大-淡水,9899,0,4,-4,1.59,11,sell
12/31,0061,元大-基隆孝二,003900380036004b,2,0,2,0.79,12,buy
12/31,0061,群益金鼎-東大,9135,0,3,-3,1.19,12,sell
12/31,0061,元大-內湖,003900380039004e,2,0,2,0.79,13,buy
12/31,0061,元大-信義,003900380039006d,0,3,-3,1.19,13,sell
12/31,0061,玉山-台南,8847,2,0,2,0.79,14,buy
12/31,0061,土銀-新竹,1035,2,4,-2,0.79,14,sell
12/31,0061,富邦證券,9600,1,0,1,0.4,15,buy
12/31,0061,康和-內湖,0038003400350041,0,2,-2,0.79,15,sell
12/31,1101,統一,5850,2168,7,2161,10.52,1,buy
12/31,1101,美商高盛,1480,308,4170,-3862,18.8,1,sell
12/31,1101,德信-中正,6912,1200,50,1150,5.6,2,buy
12/31,1101,新加坡商瑞銀,1650,93,2306,-2213,10.77,2,sell
12/31,1101,土銀-新竹,1035,870,15,855,4.16,3,buy
12/31,1101,美林,1440,241,1510,-1269,6.18,3,sell
12/31,1101,摩根大通,8440,761,217,544,2.65,4,buy
12/31,1101,台灣摩根士丹利,1470,357,1376,-1019,4.96,4,sell
12/31,1101,華南永昌-楠梓,9332,401,21,380,1.85,5,buy
12/31,1101,統一-士林,003500380035004d,1,636,-635,3.09,5,sell
12/31,1101,臺銀,1040,380,9,371,1.81,6,buy
12/31,1101,香港上海匯豐,8960,0,515,-515,2.51,6,sell
12/31,1101,花旗環球,1590,311,4,307,1.49,7,buy
12/31,1101,兆豐證券,7000,70,243,-173,0.84,7,sell
12/31,1101,台新證券,8150,272,46,226,1.1,8,buy
12/31,1101,富邦證券,9600,77,246,-169,0.82,8,sell
12/31,1101,(牛牛牛)亞-鑫豐,0036003000310064,212,25,187,0.91,9,buy
12/31,1101,富邦-竹北,9624,13,150,-137,0.67,9,sell
12/31,1101,富邦-仁愛,9676,187,9,178,0.87,10,buy
12/31,1101,國票-南京,003700370039006e,19,125,-106,0.52,10,sell
12/31,1101,凱基-湖口,003900320030004e,172,2,170,0.83,11,buy
12/31,1101,合庫-鳳山,1029,5,106,-101,0.49,11,sell
12/31,1101,新光-台中,8561,231,68,163,0.79,12,buy
12/31,1101,凱基-台北,9268,1074,1172,-98,0.48,12,sell
12/31,1101,元富-台中,5925,155,4,151,0.74,13,buy
12/31,1101,元大-楊梅,0039003800370041,2,96,-94,0.46,13,sell
12/31,1101,華南永昌-中正,9359,180,30,150,0.73,14,buy
12/31,1101,元大-屏東民生,0039003800310068,21,112,-91,0.44,14,sell
12/31,1101,德信,6910,201,60,141,0.69,15,buy
12/31,1101,元大-彰化,0039003800310047,52,132,-80,0.39,15,sell
12/31,1102,群益金鼎,9100,16436,71,16365,63.04,1,buy
12/31,1102,台灣摩根士丹利,1470,336,6359,-6023,23.2,1,sell
12/31,1102,臺銀,1040,1500,0,1500,5.78,2,buy
12/31,1102,美林,1440,0,4640,-4640,17.87,2,sell
12/31,1102,富邦-仁愛,9676,202,5,197,0.76,3,buy
12/31,1102,新加坡商瑞銀,1650,983,3288,-2305,8.88,3,sell
12/31,1102,元大-仁愛,003900380033006a,208,43,165,0.64,4,buy
12/31,1102,摩根大通,8440,236,2443,-2207,8.5,4,sell
12/31,1102,臺銀-新竹,1045,250,100,150,0.58,5,buy
12/31,1102,美商高盛,1480,1095,2520,-1425,5.49,5,sell
12/31,1102,中國信託,6160,202,52,150,0.58,6,buy
12/31,1102,統一,5850,24,1249,-1225,4.72,6,sell
12/31,1102,新光,8560,165,60,105,0.4,7,buy
12/31,1102,凱基-台北,9268,1407,1878,-471,1.81,7,sell
12/31,1102,元大證券,9800,441,360,81,0.31,8,buy
12/31,1102,法銀巴黎,8900,0,224,-224,0.86,8,sell
12/31,1102,台新-三民,8156,77,0,77,0.3,9,buy
12/31,1102,港商野村,1560,21,188,-167,0.64,9,sell
12/31,1102,花旗環球,1590,69,3,66,0.25,10,buy
12/31,1102,香港上海匯豐,8960,0,108,-108,0.42,10,sell
12/31,1102,國泰-桃園,8885,77,15,62,0.24,11,buy
12/31,1102,群益金鼎-三民,9188,0,100,-100,0.39,11,sell
12/31,1102,統一-松江,003500380035005a,46,0,46,0.18,12,buy
12/31,1102,凱基-城中,9227,1,100,-99,0.38,12,sell
12/31,1102,富邦-建國,9658,71,26,45,0.17,13,buy
12/31,1102,凱基-新店,0039003200300056,0,91,-91,0.35,13,sell
12/31,1102,新光-台中,8561,32,1,31,0.12,14,buy
12/31,1102,永豐金-匯立,0039004100380031,0,86,-86,0.33,14,sell
12/31,1102,亞東,2180,50,22,28,0.11,15,buy
12/31,1102,美好-富順,003500320036004b,15,97,-82,0.32,15,sell
12/31,1103,台灣摩根士丹利,1470,86,1,85,35.42,1,buy
12/31,1103,美商高盛,1480,0,35,-35,14.58,1,sell
12/31,1103,凱基-中山,9229,26,0,26,10.83,2,buy
12/31,1103,元大-南京,9862,0,21,-21,8.75,2,sell
12/31,1103,富邦-台北,9623,20,0,20,8.33,3,buy
12/31,1103,元大-館前,003900380034004b,0,20,-20,8.33,3,sell
12/31,1103,元大-草屯,0039003800390045,20,0,20,8.33,4,buy
12/31,1103,凱基-信義,9216,0,18,-18,7.5,4,sell
12/31,1103,花旗環球,1590,10,0,10,4.17,5,buy
12/31,1103,凱基-台北,9268,22,38,-16,6.67,5,sell
12/31,1103,凱基-中港,9202,10,0,10,4.17,6,buy
12/31,1103,亞東-高雄,2186,0,15,-15,6.25,6,sell
12/31,1103,元富-基隆,0035003900320053,5,0,5,2.08,7,buy
12/31,1103,永豐金-萬盛,0039004100390032,0,10,-10,4.17,7,sell
12/31,1103,元富-西松,003500390032006e,5,0,5,2.08,8,buy
12/31,1103,台灣企銀-九如,1113,0,8,-8,3.33,8,sell
12/31,1103,兆豐-新營,003700300030004b,4,0,4,1.67,9,buy
12/31,1103,港商野村,1560,0,6,-6,2.5,9,sell
12/31,1103,華南永昌-鶯歌,9319,4,0,4,1.67,10,buy
12/31,1103,統一-三重,003500380035004a,0,6,-6,2.5,10,sell
12/31,1103,元大-敦化,9833,4,0,4,1.67,11,buy
12/31,1103,永豐金-員林,0039004100390043,0,6,-6,2.5,11,sell
12/31,1103,兆豐-高雄,003700300030005a,3,0,3,1.25,12,buy
12/31,1103,富邦-永和,9654,0,5,-5,2.08,12,sell
12/31,1103,國票-九鼎,0037003700390050,3,0,3,1.25,13,buy
12/31,1103,元大-鹿港,0039003800390053,0,5,-5,2.08,13,sell
12/31,1103,元大-士林,003900380031006a,3,0,3,1.25,14,buy
12/31,1103,第一金-自由,0035003300380045,0,4,-4,1.67,14,sell
12/31,1103,凱基-湖口,003900320030004e,2,0,2,0.83,15,buy
12/31,1103,富邦-新竹,9647,0,4,-4,1.67,15,sell
12/31,1104,元大-新盛,9869,105,0,105,32.61,1,buy
12/31,1104,美商高盛,1480,9,36,-27,8.39,1,sell
12/31,1104,亞東,2180,27,0,27,8.39,2,buy
12/31,1104,美林,1440,7,31,-24,7.45,2,sell
12/31,1104,凱基-市府,0039003200300044,15,0,15,4.66,3,buy
12/31,1104,元富-桃園,0035003900320076,0,20,-20,6.21,3,sell
12/31,1104,摩根大通,8440,10,0,10,3.11,4,buy
12/31,1104,兆豐-中壢,0037003000300062,0,20,-20,6.21,4,sell
12/31,1104,永豐金-羅東,0039004100390041,10,0,10,3.11,5,buy
12/31,1104,凱基-長庚,9233,0,19,-19,5.9,5,sell
12/31,1104,元大證券,9800,10,0,10,3.11,6,buy
12/31,1104,新光,8560,5,20,-15,4.66,6,sell
12/31,1104,新光-台中,8561,10,0,10,3.11,7,buy
12/31,1104,大昌-新店,6464,0,10,-10,3.11,7,sell
12/31,1104,花旗環球,1590,9,0,9,2.8,8,buy
12/31,1104,台新-台南,8159,0,10,-10,3.11,8,sell
12/31,1104,國泰-台中,8882,10,1,9,2.8,9,buy
12/31,1104,華南永昌-中正,9359,0,10,-10,3.11,9,sell
12/31,1104,兆豐-三民,0037003000300068,5,0,5,1.55,10,buy
12/31,1104,統一-高雄,5851,0,8,-8,2.48,10,sell
12/31,1104,群益金鼎-嘉義,003900310038004d,5,0,5,1.55,11,buy
12/31,1104,元富-草屯,0035003900320058,0,7,-7,2.17,11,sell
12/31,1104,凱基-台北,9268,21,16,5,1.55,12,buy
12/31,1104,玉山-信義,0038003800340043,0,7,-7,2.17,12,sell
12/31,1104,富邦-青埔,003900360031004e,5,0,5,1.55,13,buy
12/31,1104,富邦-板橋,9655,3,10,-7,2.17,13,sell
12/31,1104,台灣摩根士丹利,1470,9,5,4,1.24,14,buy
12/31,1104,富邦-建國,9658,0,6,-6,1.86,14,sell
12/31,1104,群益金鼎-桃園,9189,4,0,4,1.24,15,buy
12/31,1104,元大-仁愛,003900380033006a,0,5,-5,1.55,15,sell
12/31,1108,富邦-台北,9623,16,0,16,14.16,1,buy
12/31,1108,元大-大里,0039003800310067,0,23,-23,20.35,1,sell
12/31,1108,國泰-館前,0038003800380041,13,0,13,11.5,2,buy
12/31,1108,新光,8560,0,10,-10,8.85,2,sell
12/31,1108,富邦-新店,9661,13,0,13,11.5,3,buy
12/31,1108,福邦證券,6480,0,10,-10,8.85,3,sell
12/31,1108,元富-同大,0035003900320050,10,0,10,8.85,4,buy
12/31,1108,元富-宜蘭,0035003900320055,0,8,-8,7.08,4,sell
12/31,1108,富邦-新竹,9647,10,0,10,8.85,5,buy
12/31,1108,美商高盛,1480,0,8,-8,7.08,5,sell
12/31,1108,永豐金-永康,0039004100390063,10,0,10,8.85,6,buy
12/31,1108,凱基-台北,9268,0,8,-8,7.08,6,sell
12/31,1108,花旗環球,1590,8,0,8,7.08,7,buy
12/31,1108,臺銀,1040,0,5,-5,4.42,7,sell
12/31,1108,統一-台南,5855,5,0,5,4.42,8,buy
12/31,1108,凱基-敦北,9237,0,5,-5,4.42,8,sell
12/31,1108,國泰證券,8880,5,0,5,4.42,9,buy
12/31,1108,華南永昌-古亭,9309,0,5,-5,4.42,9,sell
12/31,1108,元大-楊梅,0039003800370041,4,0,4,3.54,10,buy
12/31,1108,富邦-基隆,9614,0,5,-5,4.42,10,sell
12/31,1108,華南永昌-台中,9302,3,0,3,2.65,11,buy
12/31,1108,元大-高雄,003900380031006d,0,5,-5,4.42,11,sell
12/31,1108,元大-彰化民生,003900380039004a,2,0,2,1.77,12,buy
12/31,1108,新光-高雄,8562,0,4,-4,3.54,12,sell
12/31,1108,永豐金證券,0039004100300030,5,3,2,1.77,13,buy
12/31,1108,亞東-台南,2185,0,3,-3,2.65,13,sell
12/31,1108,聯邦-大業,8586,1,0,1,0.88,14,buy
12/31,1108,國票-九鼎,0037003700390050,0,3,-3,2.65,14,sell
12/31,1108,合庫-嘉義,1024,1,0,1,0.88,15,buy
12/31,1108,富邦-嘉義,9692,0,2,-2,1.77,15,sell
12/31,1109,彰銀,1230,17,0,17,38.64,1,buy
12/31,1109,富邦-竹東,9625,0,37,-37,84.09,1,sell
12/31,1109,永豐金證券,0039004100300030,7,0,7,15.91,2,buy
12/31,1109,合庫-彰化,1028,0,2,-2,4.55,2,sell
12/31,1109,兆豐-高雄,003700300030005a,3,0,3,6.82,3,buy
12/31,1109,中國信託-松江,6167,0,1,-1,2.27,3,sell
12/31,1109,花旗環球,1590,3,0,3,6.82,4,buy
12/31,1109,凱基-和平,9255,0,1,-1,2.27,4,sell
12/31,1109,福勝,6950,2,0,2,4.55,5,buy
12/31,1109,凱基-台北,9268,0,1,-1,2.27,5,sell
12/31,1109,元大-松江,9801,2,0,2,4.55,6,buy
12/31,1109,元大證券,9800,0,1,-1,2.27,6,sell
12/31,1109,國泰-敦南,8888,2,1,1,2.27,7,buy
12/31,1109,美好-蘆洲,5261,0,0,0,0.0,7,sell
12/31,1109,宏遠-中和,0031003200360048,1,0,1,2.27,8,buy
12/31,1109,凱基-桃園,9208,0,0,0,0.0,8,sell
12/31,1109,大昌-新店,6464,1,0,1,2.27,9,buy
12/31,1109,新光-新竹,8563,0,0,0,0.0,9,sell
12/31,1109,統一-新營,0035003800350045,1,0,1,2.27,10,buy
12/31,1109,凱基-員林,9231,0,0,0,0.0,10,sell
12/31,1109,兆豐-桃鶯,0037003000300055,1,0,1,2.27,11,buy
12/31,1109,元大-台北,0039003800300068,1,0,1,2.27,12,buy
12/31,1109,元大-土城學府,9822,1,0,1,2.27,13,buy
12/31,1109,台新-高雄,0038003100350041,0,0,0,0.0,14,buy
12/31,1109,元大-土城永寧,9875,0,0,0,0.0,15,buy
12/31,1110,台新-三民,8156,163,120,43,10.67,1,buy
