date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/18,2603,美林,1440,292,515,-223,4.27,2,sell
12/18,2603,新加坡商瑞銀,1650,388,214,174,3.33,3,buy
12/18,2603,凱基-中港,9202,0,100,-100,1.92,3,sell
12/18,2603,港商野村,1560,189,65,124,2.38,4,buy
12/18,2603,凱基-台北,9268,149,215,-66,1.26,4,sell
12/18,2603,國泰證券,8880,129,12,117,2.24,5,buy
12/18,2603,元大-土城,9897,1,40,-39,0.75,5,sell
12/18,2603,元大-大同,0039003800390047,97,0,97,1.86,6,buy
12/18,2603,富邦-屏東,0039003600310059,1,35,-34,0.65,6,sell
12/18,2603,宏遠證券,1260,50,0,50,0.96,7,buy
12/18,2603,台灣企銀,1110,5,39,-34,0.65,7,sell
12/18,2603,香港上海匯豐,8960,50,4,46,0.88,8,buy
12/18,2603,元富,5920,0,33,-33,0.63,8,sell
12/18,2603,永豐金證券,0039004100300030,82,51,31,0.59,9,buy
12/18,2603,聯邦-雙和,8584,0,30,-30,0.57,9,sell
12/18,2603,聯邦-大業,8586,33,3,30,0.57,10,buy
12/18,2603,中國信託-忠孝,6162,0,30,-30,0.57,10,sell
12/18,2603,玉山證券,8840,36,10,26,0.5,11,buy
12/18,2603,兆豐-寶成,0037003000300072,2,30,-28,0.54,11,sell
12/18,2603,國票-博愛,003700370039007a,25,2,23,0.44,12,buy
12/18,2603,元大-館前,003900380034004b,2,28,-26,0.5,12,sell
12/18,2603,華南永昌-林口,9317,22,0,22,0.42,13,buy
12/18,2603,兆豐-復興,0037003000300070,0,24,-24,0.46,13,sell
12/18,2603,兆豐-台中港,7005,23,1,22,0.42,14,buy
12/18,2603,兆豐-忠孝,0037003000300061,1,24,-23,0.44,14,sell
12/18,2603,(牛牛牛)亞-網路,6012,21,0,21,0.4,15,buy
12/18,2603,元大-台北,0039003800300068,0,22,-22,0.42,15,sell
12/18,2609,美商高盛,1480,2100,1215,885,7.04,1,buy
12/18,2609,美林,1440,106,2707,-2601,20.7,1,sell
12/18,2609,永豐金證券,0039004100300030,366,206,160,1.27,2,buy
12/18,2609,凱基,9200,7,1000,-993,7.9,2,sell
12/18,2609,港商野村,1560,150,0,150,1.19,3,buy
12/18,2609,摩根大通,8440,217,1207,-990,7.88,3,sell
12/18,2609,福勝,6950,152,2,150,1.19,4,buy
12/18,2609,新加坡商瑞銀,1650,92,795,-703,5.59,4,sell
12/18,2609,新光-台中,8561,177,43,134,1.07,5,buy
12/18,2609,花旗環球,1590,56,411,-355,2.83,5,sell
12/18,2609,元大-竹東,0039003800330066,123,0,123,0.98,6,buy
12/18,2609,元大-淡水,9899,13,350,-337,2.68,6,sell
12/18,2609,華南永昌-苗栗,9362,98,0,98,0.78,7,buy
12/18,2609,元大證券,9800,425,521,-96,0.76,7,sell
12/18,2609,國泰-敦南,8888,161,79,82,0.65,8,buy
12/18,2609,群益金鼎-崇德,0039003100330055,5,86,-81,0.64,8,sell
12/18,2609,香港上海匯豐,8960,83,4,79,0.63,9,buy
12/18,2609,兆豐-東門,0037003000300048,10,90,-80,0.64,9,sell
12/18,2609,元大-莒光,003900380031004c,69,0,69,0.55,10,buy
12/18,2609,法銀巴黎,8900,0,41,-41,0.33,10,sell
12/18,2609,國票-北高雄,003700370039004a,155,88,67,0.53,11,buy
12/18,2609,元大-左營,0039003800390044,4,38,-34,0.27,11,sell
12/18,2609,玉山-高雄,8843,65,1,64,0.51,12,buy
12/18,2609,元大-大里德芳,0039003800330057,1,28,-27,0.21,12,sell
12/18,2609,元富-敦南,0035003900320051,55,0,55,0.44,13,buy
12/18,2609,元大-東港,0039003800390066,0,22,-22,0.18,13,sell
12/18,2609,凱基-台北,9268,964,910,54,0.43,14,buy
12/18,2609,中國信託-松江,6167,0,21,-21,0.17,14,sell
12/18,2609,大昌-新店,6464,62,10,52,0.41,15,buy
12/18,2609,玉山-板橋,8846,3,24,-21,0.17,15,sell
12/18,2615,中國信託,6160,357,17,340,3.38,1,buy
12/18,2615,美林,1440,34,1720,-1686,16.78,1,sell
12/18,2615,富邦證券,9600,277,12,265,2.64,2,buy
12/18,2615,美商高盛,1480,34,1284,-1250,12.44,2,sell
12/18,2615,元大證券,9800,566,398,168,1.67,3,buy
12/18,2615,摩根大通,8440,10,932,-922,9.18,3,sell
12/18,2615,港商野村,1560,181,17,164,1.63,4,buy
12/18,2615,台灣摩根士丹利,1470,871,1524,-653,6.5,4,sell
12/18,2615,國泰-敦南,8888,238,78,160,1.59,5,buy
12/18,2615,凱基-台北,9268,393,696,-303,3.02,5,sell
12/18,2615,元大-竹東,0039003800330066,121,0,121,1.2,6,buy
12/18,2615,國泰證券,8880,4,126,-122,1.21,6,sell
12/18,2615,永豐金-中正,0039004100390055,107,8,99,0.99,7,buy
12/18,2615,法銀巴黎,8900,41,127,-86,0.86,7,sell
12/18,2615,永豐金證券,0039004100300030,97,23,74,0.74,8,buy
12/18,2615,凱基-高雄,9206,8,57,-49,0.49,8,sell
12/18,2615,第一金-新竹,0035003300380042,80,7,73,0.73,9,buy
12/18,2615,元大-豐原站前,0039003800390057,5,42,-37,0.37,9,sell
12/18,2615,新光,8560,125,53,72,0.72,10,buy
12/18,2615,花旗環球,1590,8,43,-35,0.35,10,sell
12/18,2615,富邦-板橋,9655,72,12,60,0.6,11,buy
12/18,2615,華南永昌-敦南,9347,7,35,-28,0.28,11,sell
12/18,2615,香港上海匯豐,8960,66,19,47,0.47,12,buy
12/18,2615,永豐金-竹北,0039004100390050,3,31,-28,0.28,12,sell
12/18,2615,凱基-屏東,0039003200320043,46,1,45,0.45,13,buy
12/18,2615,永豐金-竹科,0039004100390058,2,30,-28,0.28,13,sell
12/18,2615,第一金-華江,0035003300380057,44,0,44,0.44,14,buy
12/18,2615,中國信託-忠孝,6162,12,40,-28,0.28,14,sell
12/18,2615,台新-高雄,0038003100350041,59,15,44,0.44,15,buy
12/18,2615,玉山-板橋,8846,9,35,-26,0.26,15,sell
12/18,2618,台灣摩根士丹利,1470,2475,230,2245,14.14,1,buy
12/18,2618,港商麥格理,1360,0,2377,-2377,14.97,1,sell
12/18,2618,美商高盛,1480,2030,807,1223,7.7,2,buy
12/18,2618,大昌-安康,6462,10,960,-950,5.98,2,sell
12/18,2618,摩根大通,8440,1360,410,950,5.98,3,buy
12/18,2618,美林,1440,454,1317,-863,5.44,3,sell
12/18,2618,新加坡商瑞銀,1650,1726,847,879,5.54,4,buy
12/18,2618,華南永昌,9300,4,421,-417,2.63,4,sell
12/18,2618,元大證券,9800,1045,230,815,5.13,5,buy
12/18,2618,中國信託,6160,74,478,-404,2.55,5,sell
12/18,2618,花旗環球,1590,714,44,670,4.22,6,buy
12/18,2618,群益金鼎,9100,33,398,-365,2.3,6,sell
12/18,2618,富邦證券,9600,516,43,473,2.98,7,buy
12/18,2618,凱基-三重,9205,6,202,-196,1.23,7,sell
12/18,2618,法銀巴黎,8900,472,5,467,2.94,8,buy
12/18,2618,永豐金證券,0039004100300030,132,292,-160,1.01,8,sell
12/18,2618,富邦-台中,003900360035004b,226,20,206,1.3,9,buy
12/18,2618,元富-烏日,0035003900320063,0,138,-138,0.87,9,sell
12/18,2618,元大-竹東,0039003800330066,201,0,201,1.27,10,buy
12/18,2618,國票證券,7790,0,132,-132,0.83,10,sell
12/18,2618,華南永昌-台中,9302,173,7,166,1.05,11,buy
