date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/09,0051,臺銀,1040,1,0,1,1.11,15,buy
1/09,0051,富邦證券,9600,1,1,0,0.0,15,sell
1/09,0052,國泰證券,8880,10082,10,10072,19.06,1,buy
1/09,0052,元富,5920,1266,7776,-6510,12.32,1,sell
1/09,0052,凱基-台北,9268,3951,2851,1100,2.08,2,buy
1/09,0052,群益金鼎,9100,685,3977,-3292,6.23,2,sell
1/09,0052,富邦-陽明,9604,616,195,421,0.8,3,buy
1/09,0052,元大證券,9800,3975,6861,-2886,5.46,3,sell
1/09,0052,國泰-館前,0038003800380041,524,219,305,0.58,4,buy
1/09,0052,永豐金證券,0039004100300030,837,3622,-2785,5.27,4,sell
1/09,0052,永豐金-三重,003900410039004b,305,20,285,0.54,5,buy
1/09,0052,富邦證券,9600,49,1757,-1708,3.23,5,sell
1/09,0052,凱基,9200,226,0,226,0.43,6,buy
1/09,0052,華南永昌-虎尾,9377,57,546,-489,0.93,6,sell
1/09,0052,新加坡商瑞銀,1650,1647,1424,223,0.42,7,buy
1/09,0052,第一金-新竹,0035003300380042,31,506,-475,0.9,7,sell
1/09,0052,兆豐-北高雄,0037003000300049,191,6,185,0.35,8,buy
1/09,0052,凱基-城中,9227,47,510,-463,0.88,8,sell
1/09,0052,元大-龍潭,9858,231,51,180,0.34,9,buy
1/09,0052,富邦-新竹,9647,174,473,-299,0.57,9,sell
1/09,0052,亞東,2180,164,0,164,0.31,10,buy
1/09,0052,華南永昌-東昇,9386,40,268,-228,0.43,10,sell
1/09,0052,日進,5660,189,27,162,0.31,11,buy
1/09,0052,富邦-板橋,9655,55,260,-205,0.39,11,sell
1/09,0052,富邦-左營,0039003600360046,137,11,126,0.24,12,buy
1/09,0052,兆豐-台南,7006,16,199,-183,0.35,12,sell
1/09,0052,富邦-竹北,9624,150,26,124,0.23,13,buy
1/09,0052,玉山-嘉義,8848,40,206,-166,0.31,13,sell
1/09,0052,國泰-高雄,8881,259,136,123,0.23,14,buy
1/09,0052,中國信託-永康,6163,89,251,-162,0.31,14,sell
1/09,0052,國泰-台南,8884,191,76,115,0.22,15,buy
1/09,0052,永豐金-新竹,0039004100390037,35,189,-154,0.29,15,sell
1/09,0053,元大證券,9800,10,6,4,13.79,1,buy
1/09,0053,元大-新莊,9898,0,5,-5,17.24,1,sell
1/09,0053,第一金-安和,003500330038006a,3,0,3,10.34,2,buy
1/09,0053,群益金鼎-天母,0039003100380050,0,4,-4,13.79,2,sell
1/09,0053,聯邦-興中,8587,2,0,2,6.9,3,buy
1/09,0053,元大-竹科,003900380030004b,0,3,-3,10.34,3,sell
1/09,0053,國泰-館前,0038003800380041,1,0,1,3.45,4,buy
1/09,0053,國泰-敦南,8888,0,1,-1,3.45,4,sell
1/09,0053,富邦-中壢,9636,1,0,1,3.45,5,buy
1/09,0053,元富-成功,003500390032006d,0,1,-1,3.45,5,sell
1/09,0053,兆豐證券,7000,1,0,1,3.45,6,buy
1/09,0053,富邦-板橋,9655,0,1,-1,3.45,6,sell
1/09,0053,凱基-台北,9268,2,1,1,3.45,7,buy
1/09,0053,國泰-板橋,003800380038004b,0,0,0,0.0,7,sell
1/09,0053,元大-新盛,9869,1,0,1,3.45,8,buy
1/09,0053,新光,8560,0,0,0,0.0,8,sell
1/09,0053,群益金鼎-屏東,0039003100330048,2,1,1,3.45,9,buy
1/09,0053,康和-板橋,0038003400350044,0,0,0,0.0,9,sell
1/09,0053,凱基-苗栗,9276,0,0,0,0.0,10,buy
1/09,0053,富邦-青埔,003900360031004e,0,0,0,0.0,10,sell
1/09,0053,富邦-台北,9623,0,0,0,0.0,11,buy
1/09,0053,永豐金-萬盛,0039004100390032,0,0,0,0.0,11,sell
1/09,0053,凱基-站前,0039003200300046,0,0,0,0.0,12,buy
1/09,0053,元富-城中,0035003900320045,0,0,0,0.0,12,sell
1/09,0053,國泰-新莊,8886,0,0,0,0.0,13,buy
1/09,0053,玉山-數位,003800380034004d,0,0,0,0.0,13,sell
1/09,0053,國泰證券,8880,1,1,0,0.0,14,buy
1/09,0053,國泰-高雄,8881,0,0,0,0.0,14,sell
1/09,0053,臺銀-金山,0031003000340044,0,0,0,0.0,15,buy
1/09,0053,國泰-台中,8882,0,0,0,0.0,15,sell
1/09,0055,元大證券,9800,113,10,103,53.09,1,buy
1/09,0055,元大-文心興安,9854,0,100,-100,51.55,1,sell
1/09,0055,國泰-台中,8882,14,1,13,6.7,2,buy
1/09,0055,元大-路竹,0039003800310043,0,10,-10,5.15,2,sell
1/09,0055,土銀,1030,10,0,10,5.15,3,buy
1/09,0055,兆豐-天母,003700300030004c,0,8,-8,4.12,3,sell
1/09,0055,元富-安南,003500390032005a,6,0,6,3.09,4,buy
1/09,0055,國泰-敦南,8888,0,7,-7,3.61,4,sell
1/09,0055,凱基-台北,9268,10,4,6,3.09,5,buy
1/09,0055,富邦-嘉義,9692,0,5,-5,2.58,5,sell
1/09,0055,臺銀-臺中,0031003000340041,4,0,4,2.06,6,buy
1/09,0055,元大-內湖,003900380039004e,0,4,-4,2.06,6,sell
1/09,0055,兆豐證券,7000,3,0,3,1.55,7,buy
1/09,0055,中國信託,6160,1,5,-4,2.06,7,sell
1/09,0055,群益金鼎-敦南,9101,3,0,3,1.55,8,buy
1/09,0055,富邦-內湖,9627,0,4,-4,2.06,8,sell
1/09,0055,元大-台北,0039003800300068,3,0,3,1.55,9,buy
1/09,0055,元大-土城永寧,9875,0,3,-3,1.55,9,sell
1/09,0055,元大-敦南,0039003800390050,3,0,3,1.55,10,buy
1/09,0055,元大-斗信,9884,0,3,-3,1.55,10,sell
1/09,0055,統一-彰化,0035003800350046,2,0,2,1.03,11,buy
1/09,0055,新光,8560,2,5,-3,1.55,11,sell
1/09,0055,元大-崇德,0039003800310053,2,0,2,1.03,12,buy
1/09,0055,玉山-高雄,8843,0,2,-2,1.03,12,sell
1/09,0055,第一金,5380,2,0,2,1.03,13,buy
1/09,0055,華南永昌-高雄,9303,0,2,-2,1.03,13,sell
1/09,0055,國泰證券,8880,1,0,1,0.52,14,buy
1/09,0055,元大-仁愛,003900380033006a,0,2,-2,1.03,14,sell
1/09,0055,台新證券,8150,1,0,1,0.52,15,buy
1/09,0055,永豐金-萬盛,0039004100390032,0,1,-1,0.52,15,sell
1/09,0056,摩根大通,8440,4574,447,4127,6.45,1,buy
1/09,0056,凱基-台北,9268,1328,20615,-19287,30.16,1,sell
1/09,0056,國泰-敦南,8888,2784,1352,1432,2.24,2,buy
1/09,0056,中國信託,6160,394,5995,-5601,8.76,2,sell
1/09,0056,新光,8560,1128,351,777,1.22,3,buy
1/09,0056,元大證券,9800,2144,4405,-2261,3.54,3,sell
1/09,0056,凱基,9200,579,0,579,0.91,4,buy
1/09,0056,台灣摩根士丹利,1470,0,984,-984,1.54,4,sell
1/09,0056,元大-花蓮,9856,587,33,554,0.87,5,buy
1/09,0056,富邦-台北,9623,219,940,-721,1.13,5,sell
1/09,0056,國泰-桃園,8885,594,115,479,0.75,6,buy
1/09,0056,群益金鼎-海山,9108,43,548,-505,0.79,6,sell
1/09,0056,華南永昌-世貿,9334,473,27,446,0.7,7,buy
1/09,0056,富邦證券,9600,171,634,-463,0.72,7,sell
1/09,0056,永豐金證券,0039004100300030,1009,580,429,0.67,8,buy
1/09,0056,新光-高雄,8562,143,570,-427,0.67,8,sell
1/09,0056,國泰-忠孝,8887,425,47,378,0.59,9,buy
1/09,0056,元大-大里德芳,0039003800330057,61,297,-236,0.37,9,sell
1/09,0056,元富-城東,0035003900320072,376,12,364,0.57,10,buy
1/09,0056,富邦-中壢,9636,187,423,-236,0.37,10,sell
1/09,0056,富邦-仁愛,9676,362,54,308,0.48,11,buy
1/09,0056,臺銀-民權,1043,87,297,-210,0.33,11,sell
1/09,0056,永豐金-松山,0039004100390031,317,11,306,0.48,12,buy
1/09,0056,台灣企銀-建成,0031003100310042,5,200,-195,0.3,12,sell
1/09,0056,國票-南科,0037003700390065,317,40,277,0.43,13,buy
1/09,0056,元大-文心,9868,47,233,-186,0.29,13,sell
1/09,0056,第一金,5380,272,12,260,0.41,14,buy
1/09,0056,凱基-苗栗,9276,5,165,-160,0.25,14,sell
1/09,0056,兆豐-北高雄,0037003000300049,255,4,251,0.39,15,buy
1/09,0056,元大-羅東,0039003800320041,45,204,-159,0.25,15,sell
1/09,0057,中國信託,6160,1,0,1,33.33,1,buy
1/09,0057,元大證券,9800,0,1,-1,33.33,1,sell
1/09,0057,國泰-敦南,8888,0,0,0,0.0,2,buy
1/09,0057,群益金鼎-屏東,0039003100330048,1,1,0,0.0,2,sell
1/09,0057,富邦證券,9600,0,0,0,0.0,3,buy
1/09,0057,兆豐-北高雄,0037003000300049,0,0,0,0.0,3,sell
1/09,0057,華南永昌-高雄,9303,0,0,0,0.0,4,buy
1/09,0057,新光-台中,8561,0,0,0,0.0,4,sell
1/09,0057,國泰證券,8880,1,1,0,0.0,5,buy
1/09,0057,國泰-館前,0038003800380041,0,0,0,0.0,5,sell
1/09,0057,兆豐-桃園,003700300030004d,0,0,0,0.0,6,buy
1/09,0057,國泰-台南,8884,0,0,0,0.0,6,sell
1/09,0057,永豐金-竹科,0039004100390058,0,0,0,0.0,7,buy
1/09,0057,元大-大里德芳,0039003800330057,0,0,0,0.0,8,buy
1/09,0057,玉山-台中,0038003800340042,0,0,0,0.0,9,buy
1/09,0057,永豐金-彰化,0039004100390073,0,0,0,0.0,10,buy
1/09,0057,第一金-頭份,0035003300380049,0,0,0,0.0,11,buy
1/09,0057,玉山-大里,003800380034004a,0,0,0,0.0,12,buy
1/09,0061,元大證券,9800,326,21,305,56.69,1,buy
1/09,0061,第一金,5380,3,141,-138,25.65,1,sell
1/09,0061,玉山-信義,0038003800340043,53,2,51,9.48,2,buy
1/09,0061,元大-豐原,9838,0,123,-123,22.86,2,sell
1/09,0061,第一金-安和,003500330038006a,20,0,20,3.72,3,buy
1/09,0061,元大-雙和,9874,0,121,-121,22.49,3,sell
1/09,0061,國泰-館前,0038003800380041,13,0,13,2.42,4,buy
1/09,0061,大昌-新店,6464,0,20,-20,3.72,4,sell
1/09,0061,元大-博愛,0039003800320042,11,0,11,2.04,5,buy
1/09,0061,亞東-台南,2185,0,10,-10,1.86,5,sell
1/09,0061,元大-內湖民權,9867,11,0,11,2.04,6,buy
1/09,0061,元大-仁愛,003900380033006a,0,9,-9,1.67,6,sell
1/09,0061,永豐金-竹科,0039004100390058,10,0,10,1.86,7,buy
1/09,0061,元大-永春,9852,0,8,-8,1.49,7,sell
1/09,0061,永豐金證券,0039004100300030,7,0,7,1.3,8,buy
1/09,0061,元大-敦南,0039003800390050,0,8,-8,1.49,8,sell
1/09,0061,元大-台南,9896,7,0,7,1.3,9,buy
1/09,0061,台新-台中,0038003100350042,0,5,-5,0.93,9,sell
1/09,0061,(牛牛牛)亞-鑫豐,0036003000310064,6,0,6,1.12,10,buy
1/09,0061,群益金鼎-天母,0039003100380050,0,5,-5,0.93,10,sell
1/09,0061,永豐金-敦北,0039004100380039,5,0,5,0.93,11,buy
1/09,0061,富邦-板橋,9655,0,5,-5,0.93,11,sell
1/09,0061,永豐金-敦南,0039004100380046,5,0,5,0.93,12,buy
1/09,0061,元大-大天母,9893,0,4,-4,0.74,12,sell
1/09,0061,國泰-板橋,003800380038004b,4,0,4,0.74,13,buy
1/09,0061,國泰-敦南,8888,0,3,-3,0.56,13,sell
1/09,0061,新光,8560,4,1,3,0.56,14,buy
1/09,0061,富邦-左營,0039003600360046,0,2,-2,0.37,14,sell
1/09,0061,玉山-板橋,8846,3,0,3,0.56,15,buy
1/09,0061,元大-大里,0039003800310067,0,2,-2,0.37,15,sell
1/09,1101,元大-敦南,0039003800390050,4132,3,4129,15.91,1,buy
1/09,1101,美商高盛,1480,1555,3834,-2279,8.78,1,sell
1/09,1101,統一,5850,3216,3,3213,12.38,2,buy
1/09,1101,摩根大通,8440,577,2409,-1832,7.06,2,sell
1/09,1101,美林,1440,1476,319,1157,4.46,3,buy
1/09,1101,凱基-台北,9268,935,1977,-1042,4.01,3,sell
1/09,1101,元大證券,9800,1656,526,1130,4.35,4,buy
1/09,1101,臺銀,1040,14,883,-869,3.35,4,sell
1/09,1101,康和,8450,590,0,590,2.27,5,buy
1/09,1101,中國信託,6160,37,560,-523,2.01,5,sell
1/09,1101,統一-內湖,0035003800350062,202,0,202,0.78,6,buy
1/09,1101,富邦-仁愛,9676,13,527,-514,1.98,6,sell
1/09,1101,港商麥格理,1360,202,0,202,0.78,7,buy
1/09,1101,大和國泰,8890,5,500,-495,1.91,7,sell
1/09,1101,國泰證券,8880,209,13,196,0.76,8,buy
1/09,1101,元大-新竹,9816,7,439,-432,1.66,8,sell
1/09,1101,兆豐證券,7000,327,137,190,0.73,9,buy
1/09,1101,元富-嘉義,0035003900320049,4,367,-363,1.4,9,sell
1/09,1101,兆豐-新竹,0037003000300056,188,0,188,0.72,10,buy
1/09,1101,台灣摩根士丹利,1470,659,1009,-350,1.35,10,sell
1/09,1101,富邦證券,9600,459,277,182,0.7,11,buy
1/09,1101,(牛牛牛)亞-鑫豐,0036003000310064,115,316,-201,0.77,11,sell
1/09,1101,元大-大統,003900380031007a,193,26,167,0.64,12,buy
1/09,1101,台灣企銀-岡山,1119,0,200,-200,0.77,12,sell
1/09,1101,法銀巴黎,8900,138,0,138,0.53,13,buy
1/09,1101,第一金-自由,0035003300380045,1,197,-196,0.76,13,sell
1/09,1101,元大-士林,003900380031006a,103,4,99,0.38,14,buy
1/09,1101,凱基,9200,89,280,-191,0.74,14,sell
1/09,1101,凱基-員林,9231,100,5,95,0.37,15,buy
1/09,1101,群益金鼎-新莊,0039003100380047,5,191,-186,0.72,15,sell
1/09,1102,新加坡商瑞銀,1650,1080,48,1032,18.38,1,buy
1/09,1102,元大-新竹,9816,0,316,-316,5.63,1,sell
1/09,1102,美林,1440,661,340,321,5.72,2,buy
1/09,1102,美商高盛,1480,427,722,-295,5.25,2,sell
1/09,1102,凱基,9200,250,0,250,4.45,3,buy
1/09,1102,新光-桃園,8565,5,272,-267,4.75,3,sell
1/09,1102,群益金鼎,9100,253,16,237,4.22,4,buy
1/09,1102,摩根大通,8440,178,442,-264,4.7,4,sell
1/09,1102,中國信託-嘉義,6168,180,0,180,3.21,5,buy
1/09,1102,台灣摩根士丹利,1470,292,449,-157,2.8,5,sell
1/09,1102,凱基-台北,9268,733,605,128,2.28,6,buy
1/09,1102,花旗環球,1590,581,719,-138,2.46,6,sell
1/09,1102,富邦-建國,9658,150,54,96,1.71,7,buy
1/09,1102,國泰-敦南,8888,7,119,-112,1.99,7,sell
1/09,1102,法銀巴黎,8900,77,0,77,1.37,8,buy
1/09,1102,凱基-台中,9204,10,100,-90,1.6,8,sell
1/09,1102,港商麥格理,1360,70,0,70,1.25,9,buy
1/09,1102,元富-成功,003500390032006d,8,54,-46,0.82,9,sell
1/09,1102,港商野村,1560,65,2,63,1.12,10,buy
1/09,1102,富邦證券,9600,0,43,-43,0.77,10,sell
1/09,1102,兆豐-忠孝,0037003000300061,36,1,35,0.62,11,buy
1/09,1102,亞東,2180,0,35,-35,0.62,11,sell
1/09,1102,元大-蘆洲中正,0039003800390049,30,1,29,0.52,12,buy
1/09,1102,台新-台中,0038003100350042,8,42,-34,0.61,12,sell
1/09,1102,永豐金-敦南,0039004100380046,25,0,25,0.45,13,buy
1/09,1102,永豐金-匯立,0039004100380031,0,33,-33,0.59,13,sell
1/09,1102,華南永昌-南京,9326,27,3,24,0.43,14,buy
1/09,1102,福邦證券,6480,0,30,-30,0.53,14,sell
1/09,1102,富邦-基隆,9614,20,3,17,0.3,15,buy
1/09,1102,富邦-陽明,9604,2,30,-28,0.5,15,sell
1/09,1103,群益金鼎-大甲,0039003100380067,90,0,90,26.39,1,buy
1/09,1103,元大-中山北路,0039003800300061,0,72,-72,21.11,1,sell
1/09,1103,元大證券,9800,75,1,74,21.7,2,buy
1/09,1103,亞東-高雄,2186,0,45,-45,13.2,2,sell
1/09,1103,元大-基隆,0039003800390059,24,0,24,7.04,3,buy
1/09,1103,元大-南京,9862,1,45,-44,12.9,3,sell
1/09,1103,港商野村,1560,11,0,11,3.23,4,buy
1/09,1103,國泰-台南,8884,0,30,-30,8.8,4,sell
1/09,1103,元大-大雅,0039003800330069,10,0,10,2.93,5,buy
1/09,1103,(牛牛牛)亞-網路,6012,0,21,-21,6.16,5,sell
1/09,1103,凱基-中山,9229,10,0,10,2.93,6,buy
1/09,1103,致和-金華,7034,0,15,-15,4.4,6,sell
1/09,1103,元大-鑫永和,9888,8,0,8,2.35,7,buy
1/09,1103,兆豐-台中港,7005,0,13,-13,3.81,7,sell
1/09,1103,台新證券,8150,6,0,6,1.76,8,buy
1/09,1103,永豐金-敦南,0039004100380046,0,10,-10,2.93,8,sell
1/09,1103,元大-潮州,003900380031005a,5,0,5,1.47,9,buy
1/09,1103,華南永昌-南京,9326,0,7,-7,2.05,9,sell
1/09,1103,永豐金證券,0039004100300030,5,0,5,1.47,10,buy
1/09,1103,新光,8560,0,5,-5,1.47,10,sell
1/09,1103,(牛牛牛)亞-鑫豐,0036003000310064,5,0,5,1.47,11,buy
1/09,1103,群益金鼎-海山,9108,0,5,-5,1.47,11,sell
1/09,1103,富邦-宜蘭,9686,7,3,4,1.17,12,buy
1/09,1103,元大-館前,003900380034004b,0,3,-3,0.88,12,sell
1/09,1103,元大-旗山,003900380031006e,4,0,4,1.17,13,buy
1/09,1103,臺銀-臺南,1042,0,3,-3,0.88,13,sell
1/09,1103,台灣摩根士丹利,1470,3,0,3,0.88,14,buy
1/09,1103,花旗環球,1590,0,3,-3,0.88,14,sell
1/09,1103,中國信託-忠孝,6162,3,0,3,0.88,15,buy
1/09,1103,富邦-永和,9654,0,2,-2,0.59,15,sell
1/09,1104,凱基-台北,9268,189,59,130,12.0,1,buy
1/09,1104,凱基,9200,0,300,-300,27.7,1,sell
1/09,1104,摩根大通,8440,68,12,56,5.17,2,buy
1/09,1104,臺銀,1040,0,170,-170,15.7,2,sell
1/09,1104,元富-台南,5929,40,0,40,3.69,3,buy
1/09,1104,新光,8560,3,133,-130,12.0,3,sell
1/09,1104,新加坡商瑞銀,1650,39,0,39,3.6,4,buy
1/09,1104,美商高盛,1480,20,33,-13,1.2,4,sell
1/09,1104,永豐金-新竹,0039004100390037,24,0,24,2.22,5,buy
1/09,1104,玉山-嘉義,8848,3,14,-11,1.02,5,sell
1/09,1104,元大-鳳山,003900380033005a,20,0,20,1.85,6,buy
1/09,1104,台灣摩根士丹利,1470,0,10,-10,0.92,6,sell
1/09,1104,元大-雙和,9874,20,0,20,1.85,7,buy
1/09,1104,新光-台中,8561,1,11,-10,0.92,7,sell
1/09,1104,元大-左營,0039003800390044,20,0,20,1.85,8,buy
1/09,1104,華南永昌-東昇,9386,0,10,-10,0.92,8,sell
1/09,1104,元大-大同,0039003800390047,20,0,20,1.85,9,buy
1/09,1104,第一金-桃園,5385,0,8,-8,0.74,9,sell
1/09,1104,彰銀-台中,1233,19,0,19,1.75,10,buy
1/09,1104,華南永昌-中正,9359,2,10,-8,0.74,10,sell
1/09,1104,港商野村,1560,18,0,18,1.66,11,buy
1/09,1104,台灣企銀-台南,1112,0,6,-6,0.55,11,sell
1/09,1104,第一金,5380,17,0,17,1.57,12,buy
1/09,1104,玉山-信義,0038003800340043,1,7,-6,0.55,12,sell
1/09,1104,美林,1440,13,0,13,1.2,13,buy
1/09,1104,中國信託,6160,0,5,-5,0.46,13,sell
1/09,1104,玉山-高雄,8843,12,0,12,1.11,14,buy
1/09,1104,元大-大甲,0039003800390055,0,5,-5,0.46,14,sell
1/09,1104,臺銀-金山,0031003000340044,11,0,11,1.02,15,buy
1/09,1104,玉山-左營,0038003800340044,0,4,-4,0.37,15,sell
1/09,1108,凱基-長庚,9233,12,0,12,14.63,1,buy
1/09,1108,群益金鼎-永和,003900310038004a,0,15,-15,18.29,1,sell
1/09,1108,群益金鼎-潭子,0039003100330044,10,0,10,12.2,2,buy
1/09,1108,玉山-嘉義,8848,0,11,-11,13.41,2,sell
1/09,1108,華南永昌-台中,9302,10,0,10,12.2,3,buy
1/09,1108,群益金鼎-新竹,9186,0,10,-10,12.2,3,sell
1/09,1108,國泰-館前,0038003800380041,10,0,10,12.2,4,buy
1/09,1108,凱基-台北,9268,0,8,-8,9.76,4,sell
1/09,1108,兆豐-板橋,0037003000300042,6,0,6,7.32,5,buy
1/09,1108,玉山-數位,003800380034004d,0,6,-6,7.32,5,sell
1/09,1108,凱基-士林,9238,6,0,6,7.32,6,buy
1/09,1108,凱基-三重,9205,0,5,-5,6.1,6,sell
1/09,1108,新光-高雄,8562,5,0,5,6.1,7,buy
1/09,1108,元大-基隆孝二,003900380036004b,0,5,-5,6.1,7,sell
1/09,1108,第一金-中壢,0035003300380059,3,0,3,3.66,8,buy
1/09,1108,台灣企銀-屏東,1116,0,4,-4,4.88,8,sell
1/09,1108,國泰-敦南,8888,3,0,3,3.66,9,buy
1/09,1108,永豐金-古亭,0039004100390064,0,4,-4,4.88,9,sell
1/09,1108,永豐金證券,0039004100300030,3,0,3,3.66,10,buy
1/09,1108,口袋證券,6620,0,2,-2,2.44,10,sell
1/09,1108,合庫-嘉義,1024,2,0,2,2.44,11,buy
1/09,1108,國泰-板橋,003800380038004b,0,2,-2,2.44,11,sell
1/09,1108,兆豐-西螺,0037003000300044,1,0,1,1.22,12,buy
1/09,1108,花旗環球,1590,0,1,-1,1.22,12,sell
1/09,1108,台灣企銀-嘉義,1114,1,0,1,1.22,13,buy
1/09,1108,美商高盛,1480,0,1,-1,1.22,13,sell
1/09,1108,元富-松德,0035003900320061,1,0,1,1.22,14,buy
1/09,1108,宏遠-館前,0031003200360055,0,1,-1,1.22,14,sell
1/09,1108,玉山-大里,003800380034004a,1,0,1,1.22,15,buy
1/09,1108,光和-田中,6382,0,1,-1,1.22,15,sell
1/09,1109,日茂,5960,20,0,20,14.18,1,buy
1/09,1109,富邦-竹東,9625,0,116,-116,82.27,1,sell
1/09,1109,合庫-自強,0031003000320043,20,0,20,14.18,2,buy
1/09,1109,元大-龍潭,9858,0,8,-8,5.67,2,sell
1/09,1109,新光-台南,8564,12,0,12,8.51,3,buy
1/09,1109,元富-新竹,0035003900320047,0,5,-5,3.55,3,sell
1/09,1109,國泰-館前,0038003800380041,10,0,10,7.09,4,buy
1/09,1109,元大-成功,003900380039004c,0,3,-3,2.13,4,sell
1/09,1109,玉山-台南,8847,10,0,10,7.09,5,buy
1/09,1109,兆豐-南京,0037003000300050,0,2,-2,1.42,5,sell
1/09,1109,元大-大雅,0039003800330069,10,0,10,7.09,6,buy
1/09,1109,玉山-高雄,8843,0,2,-2,1.42,6,sell
1/09,1109,元大-板橋,0039003800390043,10,0,10,7.09,7,buy
1/09,1109,華南永昌-頭份,9343,0,2,-2,1.42,7,sell
1/09,1109,台灣企銀,1110,3,0,3,2.13,8,buy
1/09,1109,花旗環球,1590,0,1,-1,0.71,8,sell
1/09,1109,群益金鼎-中港,9138,3,0,3,2.13,9,buy
1/09,1109,美好-蘆洲,5261,1,1,0,0.0,9,sell
1/09,1109,凱基-台北,9268,3,0,3,2.13,10,buy
1/09,1109,元大-新竹經國,9859,0,0,0,0.0,10,sell
1/09,1109,富邦-高雄,9659,3,0,3,2.13,11,buy
1/09,1109,永豐金-中正,0039004100390055,0,0,0,0.0,11,sell
1/09,1109,元大-華山,0039003800310055,3,0,3,2.13,12,buy
1/09,1109,元大-上新莊,0039003800330047,3,0,3,2.13,13,buy
1/09,1109,元大-博愛,0039003800320042,2,0,2,1.42,14,buy
1/09,1109,凱基-彰化,0039003200300047,2,0,2,1.42,15,buy
